protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000475,PDBbind2020:4c1c:accepted,4c1c,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c1c/4c1c_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c1c/4c1c_pocket_clean_single_chain.pdb,63
protein_group_000475,PDBbind2020:4c1h:accepted,4c1h,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c1h/4c1h_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c1h/4c1h_pocket_clean_single_chain.pdb,62
protein_group_000475,PDBbind2020:4nq6:accepted,4nq6,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4nq6/4nq6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4nq6/4nq6_pocket_clean_single_chain.pdb,63
protein_group_000475,PDBbind2020:4tyt:accepted,4tyt,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4tyt/4tyt_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4tyt/4tyt_pocket_clean_single_chain.pdb,54
protein_group_000475,PDBbind2020:5fqb:accepted,5fqb,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5fqb/5fqb_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5fqb/5fqb_pocket_clean_single_chain.pdb,68
protein_group_000475,PDBbind2020:5jmx:accepted,5jmx,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5jmx/5jmx_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5jmx/5jmx_pocket_clean_single_chain.pdb,57
protein_group_000475,PDBbind2020:6ewe:accepted,6ewe,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6ewe/6ewe_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6ewe/6ewe_pocket_clean_single_chain.pdb,54
protein_group_000475,PDBbind2020:6f2n:accepted,6f2n,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6f2n/6f2n_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6f2n/6f2n_pocket_clean_single_chain.pdb,64
protein_group_000475,scPDB:2m5d_1:accepted,2m5d_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2m5d_1/2m5d_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2m5d_1/2m5d_1_pocket_clean_single_chain.pdb,16
protein_group_000475,scPDB:4c1h_1:accepted,4c1h_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4c1h_1/4c1h_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4c1h_1/4c1h_1_pocket_clean_single_chain.pdb,19
