protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000401,PDBbind2020:4kqo:accepted,4kqo,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kqo/4kqo_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kqo/4kqo_pocket_clean_single_chain.pdb,95
protein_group_000401,PDBbind2020:4kqq:accepted,4kqq,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kqq/4kqq_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kqq/4kqq_pocket_clean_single_chain.pdb,97
protein_group_000401,PDBbind2020:4kqr:accepted,4kqr,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kqr/4kqr_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kqr/4kqr_pocket_clean_single_chain.pdb,97
protein_group_000401,PDBbind2020:4l0l:accepted,4l0l,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l0l/4l0l_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l0l/4l0l_pocket_clean_single_chain.pdb,88
protein_group_000401,PDBbind2020:4ool:accepted,4ool,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ool/4ool_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ool/4ool_pocket_clean_single_chain.pdb,93
protein_group_000401,PDBbind2020:6un1:accepted,6un1,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6un1/6un1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6un1/6un1_pocket_clean_single_chain.pdb,80
protein_group_000401,PDBbind2020:6un3:accepted,6un3,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6un3/6un3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6un3/6un3_pocket_clean_single_chain.pdb,82
protein_group_000401,scPDB:4kqr_1:accepted,4kqr_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kqr_1/4kqr_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kqr_1/4kqr_1_pocket_clean_single_chain.pdb,39
protein_group_000401,scPDB:4kqr_2:accepted,4kqr_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kqr_2/4kqr_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kqr_2/4kqr_2_pocket_clean_single_chain.pdb,9
protein_group_000401,scPDB:4kqq_2:accepted,4kqq_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kqq_2/4kqq_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kqq_2/4kqq_2_pocket_clean_single_chain.pdb,10
protein_group_000401,scPDB:4kqq_1:accepted,4kqq_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kqq_1/4kqq_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kqq_1/4kqq_1_pocket_clean_single_chain.pdb,38
