protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000263,PDBbind2020:2itk:accepted,2itk,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2itk/2itk_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2itk/2itk_pocket_clean_single_chain.pdb,64
protein_group_000263,PDBbind2020:2xp7:accepted,2xp7,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xp7/2xp7_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xp7/2xp7_pocket_clean_single_chain.pdb,59
protein_group_000263,PDBbind2020:2xp8:accepted,2xp8,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xp8/2xp8_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xp8/2xp8_pocket_clean_single_chain.pdb,59
protein_group_000263,PDBbind2020:2xp5:accepted,2xp5,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xp5/2xp5_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xp5/2xp5_pocket_clean_single_chain.pdb,62
protein_group_000263,PDBbind2020:2xpb:accepted,2xpb,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xpb/2xpb_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xpb/2xpb_pocket_clean_single_chain.pdb,59
protein_group_000263,PDBbind2020:2xpa:accepted,2xpa,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xpa/2xpa_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xpa/2xpa_pocket_clean_single_chain.pdb,59
protein_group_000263,PDBbind2020:2xp4:accepted,2xp4,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xp4/2xp4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xp4/2xp4_pocket_clean_single_chain.pdb,59
protein_group_000263,PDBbind2020:3kab:accepted,3kab,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3kab/3kab_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3kab/3kab_pocket_clean_single_chain.pdb,57
protein_group_000263,PDBbind2020:3kag:accepted,3kag,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3kag/3kag_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3kag/3kag_pocket_clean_single_chain.pdb,61
protein_group_000263,PDBbind2020:3kai:accepted,3kai,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3kai/3kai_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3kai/3kai_pocket_clean_single_chain.pdb,64
protein_group_000263,PDBbind2020:3kah:accepted,3kah,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3kah/3kah_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3kah/3kah_pocket_clean_single_chain.pdb,65
protein_group_000263,PDBbind2020:3kce:accepted,3kce,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3kce/3kce_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3kce/3kce_pocket_clean_single_chain.pdb,57
protein_group_000263,PDBbind2020:3ntp:accepted,3ntp,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3ntp/3ntp_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3ntp/3ntp_pocket_clean_single_chain.pdb,63
protein_group_000263,PDBbind2020:3odk:accepted,3odk,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3odk/3odk_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3odk/3odk_pocket_clean_single_chain.pdb,59
protein_group_000263,PDBbind2020:3oob:accepted,3oob,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3oob/3oob_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3oob/3oob_pocket_clean_single_chain.pdb,19
protein_group_000263,PDBbind2020:3tc5:accepted,3tc5,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3tc5/3tc5_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3tc5/3tc5_pocket_clean_single_chain.pdb,62
