protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000459,PDBbind2020:4gs6:accepted,4gs6,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4gs6/4gs6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4gs6/4gs6_pocket_clean_single_chain.pdb,76
protein_group_000459,PDBbind2020:4l3p:accepted,4l3p,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l3p/4l3p_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l3p/4l3p_pocket_clean_single_chain.pdb,78
protein_group_000459,PDBbind2020:4l53:accepted,4l53,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l53/4l53_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l53/4l53_pocket_clean_single_chain.pdb,72
protein_group_000459,PDBbind2020:4l52:accepted,4l52,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l52/4l52_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l52/4l52_pocket_clean_single_chain.pdb,80
protein_group_000459,PDBbind2020:4o91:accepted,4o91,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4o91/4o91_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4o91/4o91_pocket_clean_single_chain.pdb,109
protein_group_000459,PDBbind2020:5e7r:accepted,5e7r,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5e7r/5e7r_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5e7r/5e7r_pocket_clean_single_chain.pdb,79
protein_group_000459,PDBbind2020:5j7s:accepted,5j7s,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5j7s/5j7s_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5j7s/5j7s_pocket_clean_single_chain.pdb,78
protein_group_000459,PDBbind2020:5j8i:accepted,5j8i,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5j8i/5j8i_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5j8i/5j8i_pocket_clean_single_chain.pdb,81
protein_group_000459,PDBbind2020:5jh6:accepted,5jh6,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5jh6/5jh6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5jh6/5jh6_pocket_clean_single_chain.pdb,85
protein_group_000459,PDBbind2020:5v5n:accepted,5v5n,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5v5n/5v5n_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5v5n/5v5n_pocket_clean_single_chain.pdb,68
