protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000474,PDBbind2020:4wop:accepted_dominant_chain,4wop,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4wop/4wop_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4wop/4wop_pocket_clean_single_chain.pdb,80
protein_group_000474,PDBbind2020:6cve:accepted_dominant_chain,6cve,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6cve/6cve_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6cve/6cve_pocket_clean_single_chain.pdb,79
protein_group_000474,PDBbind2020:6cvv:accepted_dominant_chain,6cvv,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6cvv/6cvv_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6cvv/6cvv_pocket_clean_single_chain.pdb,66
protein_group_000474,PDBbind2020:6cvf:accepted_dominant_chain,6cvf,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6cvf/6cvf_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6cvf/6cvf_pocket_clean_single_chain.pdb,70
protein_group_000474,PDBbind2020:6czb:accepted_dominant_chain,6czb,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6czb/6czb_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6czb/6czb_pocket_clean_single_chain.pdb,71
protein_group_000474,PDBbind2020:6cze:accepted_dominant_chain,6cze,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6cze/6cze_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6cze/6cze_pocket_clean_single_chain.pdb,69
protein_group_000474,PDBbind2020:6czd:accepted_dominant_chain,6czd,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6czd/6czd_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6czd/6czd_pocket_clean_single_chain.pdb,72
protein_group_000474,PDBbind2020:6czc:accepted_dominant_chain,6czc,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6czc/6czc_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6czc/6czc_pocket_clean_single_chain.pdb,79
protein_group_000474,PDBbind2020:6e05:accepted_dominant_chain,6e05,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6e05/6e05_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6e05/6e05_pocket_clean_single_chain.pdb,79
protein_group_000474,PDBbind2020:6e06:accepted_dominant_chain,6e06,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6e06/6e06_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6e06/6e06_pocket_clean_single_chain.pdb,80
