protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000178,PDBbind2020:1q0b:accepted,1q0b,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1q0b/1q0b_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1q0b/1q0b_pocket_clean_single_chain.pdb,61
protein_group_000178,PDBbind2020:2ieh:accepted,2ieh,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2ieh/2ieh_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2ieh/2ieh_pocket_clean_single_chain.pdb,73
protein_group_000178,PDBbind2020:2pg2:accepted_dominant_chain,2pg2,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2pg2/2pg2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2pg2/2pg2_pocket_clean_single_chain.pdb,72
protein_group_000178,PDBbind2020:2uyi:accepted,2uyi,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2uyi/2uyi_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2uyi/2uyi_pocket_clean_single_chain.pdb,74
protein_group_000178,PDBbind2020:2uym:accepted,2uym,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2uym/2uym_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2uym/2uym_pocket_clean_single_chain.pdb,76
protein_group_000178,PDBbind2020:3ken:accepted,3ken,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3ken/3ken_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3ken/3ken_pocket_clean_single_chain.pdb,69
protein_group_000178,PDBbind2020:3l9h:accepted,3l9h,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3l9h/3l9h_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3l9h/3l9h_pocket_clean_single_chain.pdb,75
protein_group_000178,PDBbind2020:4a51:accepted,4a51,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4a51/4a51_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4a51/4a51_pocket_clean_single_chain.pdb,74
protein_group_000178,PDBbind2020:6g6z:accepted,6g6z,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6g6z/6g6z_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6g6z/6g6z_pocket_clean_single_chain.pdb,67
protein_group_000178,scPDB:1q0b_2:accepted,1q0b_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1q0b_2/1q0b_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1q0b_2/1q0b_2_pocket_clean_single_chain.pdb,26
protein_group_000178,scPDB:1x88_2:accepted,1x88_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1x88_2/1x88_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1x88_2/1x88_2_pocket_clean_single_chain.pdb,26
protein_group_000178,scPDB:2ieh_2:accepted,2ieh_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2ieh_2/2ieh_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2ieh_2/2ieh_2_pocket_clean_single_chain.pdb,31
protein_group_000178,scPDB:2pg2_3:accepted,2pg2_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2pg2_3/2pg2_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2pg2_3/2pg2_3_pocket_clean_single_chain.pdb,26
protein_group_000178,scPDB:2pg2_2:accepted,2pg2_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2pg2_2/2pg2_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2pg2_2/2pg2_2_pocket_clean_single_chain.pdb,30
protein_group_000178,scPDB:2uyi_4:accepted_dominant_chain,2uyi_4,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2uyi_4/2uyi_4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2uyi_4/2uyi_4_pocket_clean_single_chain.pdb,28
protein_group_000178,scPDB:2uyi_2:accepted,2uyi_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2uyi_2/2uyi_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2uyi_2/2uyi_2_pocket_clean_single_chain.pdb,33
protein_group_000178,scPDB:2uym_2:accepted,2uym_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2uym_2/2uym_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2uym_2/2uym_2_pocket_clean_single_chain.pdb,33
protein_group_000178,scPDB:3ken_1:accepted,3ken_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3ken_1/3ken_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3ken_1/3ken_1_pocket_clean_single_chain.pdb,29
protein_group_000178,scPDB:3l9h_4:accepted,3l9h_4,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3l9h_4/3l9h_4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3l9h_4/3l9h_4_pocket_clean_single_chain.pdb,28
