protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000280,PDBbind2020:3hrf:accepted,3hrf,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3hrf/3hrf_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3hrf/3hrf_pocket_clean_single_chain.pdb,50
protein_group_000280,PDBbind2020:3rcj:accepted,3rcj,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3rcj/3rcj_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3rcj/3rcj_pocket_clean_single_chain.pdb,71
protein_group_000280,PDBbind2020:4rqv:accepted,4rqv,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4rqv/4rqv_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4rqv/4rqv_pocket_clean_single_chain.pdb,52
protein_group_000280,PDBbind2020:4rqk:accepted,4rqk,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4rqk/4rqk_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4rqk/4rqk_pocket_clean_single_chain.pdb,49
protein_group_000280,PDBbind2020:4rrv:accepted,4rrv,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4rrv/4rrv_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4rrv/4rrv_pocket_clean_single_chain.pdb,62
protein_group_000280,PDBbind2020:4xx9:accepted,4xx9,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4xx9/4xx9_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4xx9/4xx9_pocket_clean_single_chain.pdb,51
protein_group_000280,PDBbind2020:5lvl:accepted,5lvl,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5lvl/5lvl_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5lvl/5lvl_pocket_clean_single_chain.pdb,59
protein_group_000280,PDBbind2020:5lvn:accepted,5lvn,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5lvn/5lvn_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5lvn/5lvn_pocket_clean_single_chain.pdb,62
protein_group_000280,scPDB:3hrf_2:accepted,3hrf_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3hrf_2/3hrf_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3hrf_2/3hrf_2_pocket_clean_single_chain.pdb,29
protein_group_000280,scPDB:4a06_2:accepted,4a06_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a06_2/4a06_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a06_2/4a06_2_pocket_clean_single_chain.pdb,27
protein_group_000280,scPDB:4rqk_1:accepted,4rqk_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4rqk_1/4rqk_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4rqk_1/4rqk_1_pocket_clean_single_chain.pdb,28
protein_group_000280,scPDB:4rqv_1:accepted,4rqv_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4rqv_1/4rqv_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4rqv_1/4rqv_1_pocket_clean_single_chain.pdb,28
protein_group_000280,scPDB:4rrv_1:accepted,4rrv_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4rrv_1/4rrv_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4rrv_1/4rrv_1_pocket_clean_single_chain.pdb,28
protein_group_000280,scPDB:4xx9_1:accepted,4xx9_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4xx9_1/4xx9_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4xx9_1/4xx9_1_pocket_clean_single_chain.pdb,28
protein_group_000280,scPDB:5ack_1:accepted,5ack_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5ack_1/5ack_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5ack_1/5ack_1_pocket_clean_single_chain.pdb,28
