protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000290,PDBbind2020:1jm4:accepted,1jm4,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1jm4/1jm4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1jm4/1jm4_pocket_clean_single_chain.pdb,51
protein_group_000290,PDBbind2020:1wug:accepted,1wug,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1wug/1wug_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1wug/1wug_pocket_clean_single_chain.pdb,39
protein_group_000290,PDBbind2020:1wum:accepted,1wum,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1wum/1wum_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1wum/1wum_pocket_clean_single_chain.pdb,40
protein_group_000290,PDBbind2020:2rnw:accepted,2rnw,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2rnw/2rnw_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2rnw/2rnw_pocket_clean_single_chain.pdb,57
protein_group_000290,PDBbind2020:2rnx:accepted,2rnx,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2rnx/2rnx_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2rnx/2rnx_pocket_clean_single_chain.pdb,61
protein_group_000290,PDBbind2020:5fdz:accepted_dominant_chain,5fdz,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5fdz/5fdz_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5fdz/5fdz_pocket_clean_single_chain.pdb,51
protein_group_000290,PDBbind2020:5fe6:accepted_dominant_chain,5fe6,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5fe6/5fe6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5fe6/5fe6_pocket_clean_single_chain.pdb,48
protein_group_000290,PDBbind2020:5fe9:accepted_dominant_chain,5fe9,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5fe9/5fe9_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5fe9/5fe9_pocket_clean_single_chain.pdb,46
protein_group_000290,PDBbind2020:5fe7:accepted_dominant_chain,5fe7,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5fe7/5fe7_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5fe7/5fe7_pocket_clean_single_chain.pdb,46
protein_group_000290,PDBbind2020:5lvq:accepted,5lvq,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5lvq/5lvq_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5lvq/5lvq_pocket_clean_single_chain.pdb,49
protein_group_000290,PDBbind2020:5lvr:accepted_dominant_chain,5lvr,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5lvr/5lvr_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5lvr/5lvr_pocket_clean_single_chain.pdb,48
protein_group_000290,PDBbind2020:5mkx:accepted_dominant_chain,5mkx,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5mkx/5mkx_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5mkx/5mkx_pocket_clean_single_chain.pdb,45
protein_group_000290,PDBbind2020:6j3o:accepted_dominant_chain,6j3o,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6j3o/6j3o_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6j3o/6j3o_pocket_clean_single_chain.pdb,49
protein_group_000290,scPDB:1zs5_1:accepted,1zs5_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1zs5_1/1zs5_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1zs5_1/1zs5_1_pocket_clean_single_chain.pdb,25
protein_group_000290,scPDB:5fe1_2:accepted,5fe1_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5fe1_2/5fe1_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5fe1_2/5fe1_2_pocket_clean_single_chain.pdb,16
