protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000125,PDBbind2020:1gsz:accepted,1gsz,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1gsz/1gsz_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1gsz/1gsz_pocket_clean_single_chain.pdb,127
protein_group_000125,PDBbind2020:1h36:accepted,1h36,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h36/1h36_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h36/1h36_pocket_clean_single_chain.pdb,123
protein_group_000125,PDBbind2020:1h35:accepted,1h35,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h35/1h35_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h35/1h35_pocket_clean_single_chain.pdb,125
protein_group_000125,PDBbind2020:1h37:accepted,1h37,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h37/1h37_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h37/1h37_pocket_clean_single_chain.pdb,132
protein_group_000125,PDBbind2020:1h39:accepted,1h39,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h39/1h39_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h39/1h39_pocket_clean_single_chain.pdb,136
protein_group_000125,PDBbind2020:1h3a:accepted,1h3a,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h3a/1h3a_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h3a/1h3a_pocket_clean_single_chain.pdb,124
protein_group_000125,PDBbind2020:1h3b:accepted,1h3b,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h3b/1h3b_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h3b/1h3b_pocket_clean_single_chain.pdb,130
protein_group_000125,PDBbind2020:1h3c:accepted,1h3c,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h3c/1h3c_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h3c/1h3c_pocket_clean_single_chain.pdb,130
protein_group_000125,PDBbind2020:1o6h:accepted,1o6h,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1o6h/1o6h_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1o6h/1o6h_pocket_clean_single_chain.pdb,133
protein_group_000125,PDBbind2020:1o6q:accepted,1o6q,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1o6q/1o6q_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1o6q/1o6q_pocket_clean_single_chain.pdb,126
protein_group_000125,PDBbind2020:1o6r:accepted,1o6r,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1o6r/1o6r_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1o6r/1o6r_pocket_clean_single_chain.pdb,131
protein_group_000125,PDBbind2020:1o79:accepted,1o79,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1o79/1o79_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1o79/1o79_pocket_clean_single_chain.pdb,133
protein_group_000125,PDBbind2020:1sqc:accepted,1sqc,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1sqc/1sqc_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1sqc/1sqc_pocket_clean_single_chain.pdb,105
protein_group_000125,scPDB:1gsz_2:accepted,1gsz_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1gsz_2/1gsz_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1gsz_2/1gsz_2_pocket_clean_single_chain.pdb,46
protein_group_000125,scPDB:1h37_1:accepted,1h37_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1h37_1/1h37_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1h37_1/1h37_1_pocket_clean_single_chain.pdb,43
protein_group_000125,scPDB:1h36_2:accepted,1h36_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1h36_2/1h36_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1h36_2/1h36_2_pocket_clean_single_chain.pdb,37
protein_group_000125,scPDB:1h35_3:accepted,1h35_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1h35_3/1h35_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1h35_3/1h35_3_pocket_clean_single_chain.pdb,40
protein_group_000125,scPDB:1h3a_2:accepted,1h3a_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1h3a_2/1h3a_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1h3a_2/1h3a_2_pocket_clean_single_chain.pdb,41
protein_group_000125,scPDB:1h39_1:accepted,1h39_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1h39_1/1h39_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1h39_1/1h39_1_pocket_clean_single_chain.pdb,47
