protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000346,PDBbind2020:2z6w:accepted,2z6w,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2z6w/2z6w_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2z6w/2z6w_pocket_clean_single_chain.pdb,73
protein_group_000346,PDBbind2020:4j59:accepted,4j59,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4j59/4j59_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4j59/4j59_pocket_clean_single_chain.pdb,75
protein_group_000346,PDBbind2020:4j5b:accepted,4j5b,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4j5b/4j5b_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4j5b/4j5b_pocket_clean_single_chain.pdb,74
protein_group_000346,PDBbind2020:4j5c:accepted,4j5c,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4j5c/4j5c_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4j5c/4j5c_pocket_clean_single_chain.pdb,77
protein_group_000346,PDBbind2020:4j5d:accepted,4j5d,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4j5d/4j5d_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4j5d/4j5d_pocket_clean_single_chain.pdb,77
protein_group_000346,PDBbind2020:4j5e:accepted,4j5e,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4j5e/4j5e_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4j5e/4j5e_pocket_clean_single_chain.pdb,77
protein_group_000346,PDBbind2020:5a0e:accepted,5a0e,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5a0e/5a0e_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5a0e/5a0e_pocket_clean_single_chain.pdb,74
protein_group_000346,PDBbind2020:6r8l:accepted,6r8l,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6r8l/6r8l_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6r8l/6r8l_pocket_clean_single_chain.pdb,79
protein_group_000346,PDBbind2020:6r8o:accepted,6r8o,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6r8o/6r8o_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6r8o/6r8o_pocket_clean_single_chain.pdb,78
protein_group_000346,PDBbind2020:6r9s:accepted,6r9s,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6r9s/6r9s_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6r9s/6r9s_pocket_clean_single_chain.pdb,51
protein_group_000346,PDBbind2020:6r8w:accepted,6r8w,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6r8w/6r8w_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6r8w/6r8w_pocket_clean_single_chain.pdb,76
protein_group_000346,PDBbind2020:6r9u:accepted,6r9u,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6r9u/6r9u_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6r9u/6r9u_pocket_clean_single_chain.pdb,52
protein_group_000346,PDBbind2020:6r9x:accepted,6r9x,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6r9x/6r9x_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6r9x/6r9x_pocket_clean_single_chain.pdb,69
