protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000195,PDBbind2020:3nc9:accepted_dominant_chain,3nc9,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3nc9/3nc9_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3nc9/3nc9_pocket_clean_single_chain.pdb,78
protein_group_000195,PDBbind2020:3qai:accepted_dominant_chain,3qai,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3qai/3qai_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3qai/3qai_pocket_clean_single_chain.pdb,78
protein_group_000195,PDBbind2020:3qa2:accepted_dominant_chain,3qa2,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3qa2/3qa2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3qa2/3qa2_pocket_clean_single_chain.pdb,73
protein_group_000195,PDBbind2020:3q92:accepted_dominant_chain,3q92,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3q92/3q92_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3q92/3q92_pocket_clean_single_chain.pdb,79
protein_group_000195,PDBbind2020:3ro4:accepted_dominant_chain,3ro4,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3ro4/3ro4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3ro4/3ro4_pocket_clean_single_chain.pdb,75
protein_group_000195,PDBbind2020:5wbm:accepted_dominant_chain,5wbm,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5wbm/5wbm_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5wbm/5wbm_pocket_clean_single_chain.pdb,73
protein_group_000195,PDBbind2020:5wbp:accepted_dominant_chain,5wbp,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5wbp/5wbp_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5wbp/5wbp_pocket_clean_single_chain.pdb,64
protein_group_000195,PDBbind2020:5wbo:accepted_dominant_chain,5wbo,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5wbo/5wbo_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5wbo/5wbo_pocket_clean_single_chain.pdb,70
protein_group_000195,PDBbind2020:5wbr:accepted_dominant_chain,5wbr,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5wbr/5wbr_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5wbr/5wbr_pocket_clean_single_chain.pdb,76
protein_group_000195,PDBbind2020:5wbz:accepted_dominant_chain,5wbz,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5wbz/5wbz_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5wbz/5wbz_pocket_clean_single_chain.pdb,77
protein_group_000195,PDBbind2020:5wbq:accepted_dominant_chain,5wbq,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5wbq/5wbq_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5wbq/5wbq_pocket_clean_single_chain.pdb,76
protein_group_000195,scPDB:3nbw_1:accepted,3nbw_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3nbw_1/3nbw_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3nbw_1/3nbw_1_pocket_clean_single_chain.pdb,26
protein_group_000195,scPDB:3nca_1:accepted,3nca_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3nca_1/3nca_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3nca_1/3nca_1_pocket_clean_single_chain.pdb,22
protein_group_000195,scPDB:3nc2_1:accepted,3nc2_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3nc2_1/3nc2_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3nc2_1/3nc2_1_pocket_clean_single_chain.pdb,18
protein_group_000195,scPDB:3nbv_1:accepted_dominant_chain,3nbv_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3nbv_1/3nbv_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3nbv_1/3nbv_1_pocket_clean_single_chain.pdb,37
protein_group_000195,scPDB:3nc9_1:accepted_dominant_chain,3nc9_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3nc9_1/3nc9_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3nc9_1/3nc9_1_pocket_clean_single_chain.pdb,30
protein_group_000195,scPDB:3q92_1:accepted_dominant_chain,3q92_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3q92_1/3q92_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3q92_1/3q92_1_pocket_clean_single_chain.pdb,33
protein_group_000195,scPDB:3qa2_1:accepted_dominant_chain,3qa2_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3qa2_1/3qa2_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3qa2_1/3qa2_1_pocket_clean_single_chain.pdb,30
protein_group_000195,scPDB:3qai_1:accepted_dominant_chain,3qai_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3qai_1/3qai_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3qai_1/3qai_1_pocket_clean_single_chain.pdb,34
