protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000331,PDBbind2020:5o0e:accepted,5o0e,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5o0e/5o0e_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5o0e/5o0e_pocket_clean_single_chain.pdb,94
protein_group_000331,PDBbind2020:5o5m:accepted_dominant_chain,5o5m,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5o5m/5o5m_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5o5m/5o5m_pocket_clean_single_chain.pdb,89
protein_group_000331,PDBbind2020:5ol3:accepted,5ol3,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ol3/5ol3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ol3/5ol3_pocket_clean_single_chain.pdb,97
protein_group_000331,PDBbind2020:5ot3:accepted_dominant_chain,5ot3,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ot3/5ot3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ot3/5ot3_pocket_clean_single_chain.pdb,89
protein_group_000331,PDBbind2020:5oua:accepted,5oua,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5oua/5oua_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5oua/5oua_pocket_clean_single_chain.pdb,105
protein_group_000331,PDBbind2020:6egw:accepted,6egw,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6egw/6egw_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6egw/6egw_pocket_clean_single_chain.pdb,97
protein_group_000331,PDBbind2020:6em7:accepted,6em7,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6em7/6em7_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6em7/6em7_pocket_clean_single_chain.pdb,105
protein_group_000331,PDBbind2020:6ema:accepted,6ema,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6ema/6ema_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6ema/6ema_pocket_clean_single_chain.pdb,99
protein_group_000331,PDBbind2020:6ert:accepted_dominant_chain,6ert,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6ert/6ert_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6ert/6ert_pocket_clean_single_chain.pdb,82
protein_group_000331,PDBbind2020:6eru:accepted,6eru,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6eru/6eru_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6eru/6eru_pocket_clean_single_chain.pdb,87
protein_group_000331,PDBbind2020:6erv:accepted,6erv,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6erv/6erv_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6erv/6erv_pocket_clean_single_chain.pdb,93
protein_group_000331,PDBbind2020:6erw:accepted,6erw,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6erw/6erw_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6erw/6erw_pocket_clean_single_chain.pdb,98
protein_group_000331,PDBbind2020:6esa:accepted,6esa,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6esa/6esa_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6esa/6esa_pocket_clean_single_chain.pdb,104
