protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000021,PDBbind2020:2g9q:accepted,2g9q,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2g9q/2g9q_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2g9q/2g9q_pocket_clean_single_chain.pdb,80
protein_group_000021,PDBbind2020:2g9v:accepted,2g9v,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2g9v/2g9v_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2g9v/2g9v_pocket_clean_single_chain.pdb,82
protein_group_000021,PDBbind2020:2g9u:accepted,2g9u,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2g9u/2g9u_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2g9u/2g9u_pocket_clean_single_chain.pdb,109
protein_group_000021,PDBbind2020:2g9r:accepted,2g9r,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2g9r/2g9r_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2g9r/2g9r_pocket_clean_single_chain.pdb,105
protein_group_000021,PDBbind2020:2off:accepted_dominant_chain,2off,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2off/2off_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2off/2off_pocket_clean_single_chain.pdb,64
protein_group_000021,PDBbind2020:2pyi:accepted,2pyi,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2pyi/2pyi_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2pyi/2pyi_pocket_clean_single_chain.pdb,112
protein_group_000021,PDBbind2020:2qlm:accepted,2qlm,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qlm/2qlm_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qlm/2qlm_pocket_clean_single_chain.pdb,112
protein_group_000021,PDBbind2020:2qln:accepted,2qln,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qln/2qln_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qln/2qln_pocket_clean_single_chain.pdb,119
protein_group_000021,PDBbind2020:2qn3:accepted,2qn3,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qn3/2qn3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qn3/2qn3_pocket_clean_single_chain.pdb,107
protein_group_000021,PDBbind2020:2qn1:accepted_dominant_chain,2qn1,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qn1/2qn1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qn1/2qn1_pocket_clean_single_chain.pdb,56
protein_group_000021,PDBbind2020:2qnb:accepted,2qnb,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qnb/2qnb_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qnb/2qnb_pocket_clean_single_chain.pdb,105
protein_group_000021,PDBbind2020:2qn2:accepted_dominant_chain,2qn2,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qn2/2qn2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qn2/2qn2_pocket_clean_single_chain.pdb,57
protein_group_000021,PDBbind2020:2qrg:accepted,2qrg,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qrg/2qrg_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qrg/2qrg_pocket_clean_single_chain.pdb,109
protein_group_000021,PDBbind2020:2qrm:accepted,2qrm,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qrm/2qrm_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qrm/2qrm_pocket_clean_single_chain.pdb,107
protein_group_000021,PDBbind2020:2qrp:accepted,2qrp,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qrp/2qrp_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2qrp/2qrp_pocket_clean_single_chain.pdb,108
