protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000423,PDBbind2020:1a3e:accepted,1a3e,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1a3e/1a3e_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1a3e/1a3e_pocket_clean_single_chain.pdb,57
protein_group_000423,PDBbind2020:1awf:accepted,1awf,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1awf/1awf_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1awf/1awf_pocket_clean_single_chain.pdb,89
protein_group_000423,PDBbind2020:1awh:accepted,1awh,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1awh/1awh_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1awh/1awh_pocket_clean_single_chain.pdb,87
protein_group_000423,PDBbind2020:1qhr:accepted,1qhr,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1qhr/1qhr_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1qhr/1qhr_pocket_clean_single_chain.pdb,79
protein_group_000423,PDBbind2020:1qj1:accepted,1qj1,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1qj1/1qj1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1qj1/1qj1_pocket_clean_single_chain.pdb,89
protein_group_000423,PDBbind2020:1qj6:accepted,1qj6,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1qj6/1qj6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1qj6/1qj6_pocket_clean_single_chain.pdb,92
protein_group_000423,PDBbind2020:1qj7:accepted,1qj7,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1qj7/1qj7_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1qj7/1qj7_pocket_clean_single_chain.pdb,93
protein_group_000423,PDBbind2020:2jh0:accepted,2jh0,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2jh0/2jh0_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2jh0/2jh0_pocket_clean_single_chain.pdb,86
protein_group_000423,PDBbind2020:2jh6:accepted,2jh6,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2jh6/2jh6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2jh6/2jh6_pocket_clean_single_chain.pdb,82
protein_group_000423,PDBbind2020:2jh5:accepted,2jh5,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2jh5/2jh5_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2jh5/2jh5_pocket_clean_single_chain.pdb,82
protein_group_000423,PDBbind2020:6gwe:accepted,6gwe,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6gwe/6gwe_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6gwe/6gwe_pocket_clean_single_chain.pdb,91
