protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000044,PDBbind2020:1b8y:accepted,1b8y,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1b8y/1b8y_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1b8y/1b8y_pocket_clean_single_chain.pdb,73
protein_group_000044,PDBbind2020:1biw:accepted,1biw,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1biw/1biw_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1biw/1biw_pocket_clean_single_chain.pdb,64
protein_group_000044,PDBbind2020:1bm6:accepted,1bm6,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1bm6/1bm6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1bm6/1bm6_pocket_clean_single_chain.pdb,78
protein_group_000044,PDBbind2020:1bqo:accepted,1bqo,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1bqo/1bqo_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1bqo/1bqo_pocket_clean_single_chain.pdb,77
protein_group_000044,PDBbind2020:1c3i:accepted,1c3i,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1c3i/1c3i_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1c3i/1c3i_pocket_clean_single_chain.pdb,75
protein_group_000044,PDBbind2020:1caq:accepted,1caq,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1caq/1caq_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1caq/1caq_pocket_clean_single_chain.pdb,85
protein_group_000044,PDBbind2020:1ciz:accepted,1ciz,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ciz/1ciz_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ciz/1ciz_pocket_clean_single_chain.pdb,83
protein_group_000044,PDBbind2020:1d5j:accepted,1d5j,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1d5j/1d5j_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1d5j/1d5j_pocket_clean_single_chain.pdb,68
protein_group_000044,PDBbind2020:1d7x:accepted_dominant_chain,1d7x,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1d7x/1d7x_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1d7x/1d7x_pocket_clean_single_chain.pdb,69
protein_group_000044,PDBbind2020:1d8m:accepted,1d8m,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1d8m/1d8m_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1d8m/1d8m_pocket_clean_single_chain.pdb,65
protein_group_000044,PDBbind2020:1d8f:accepted,1d8f,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1d8f/1d8f_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1d8f/1d8f_pocket_clean_single_chain.pdb,69
protein_group_000044,PDBbind2020:1g05:accepted,1g05,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1g05/1g05_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1g05/1g05_pocket_clean_single_chain.pdb,67
protein_group_000044,PDBbind2020:1g4k:accepted,1g4k,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1g4k/1g4k_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1g4k/1g4k_pocket_clean_single_chain.pdb,70
protein_group_000044,PDBbind2020:1g49:accepted,1g49,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1g49/1g49_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1g49/1g49_pocket_clean_single_chain.pdb,76
protein_group_000044,PDBbind2020:1hfs:accepted_dominant_chain,1hfs,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1hfs/1hfs_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1hfs/1hfs_pocket_clean_single_chain.pdb,85
protein_group_000044,PDBbind2020:1sln:accepted,1sln,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1sln/1sln_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1sln/1sln_pocket_clean_single_chain.pdb,70
protein_group_000044,PDBbind2020:2d1o:accepted,2d1o,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2d1o/2d1o_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2d1o/2d1o_pocket_clean_single_chain.pdb,78
protein_group_000044,PDBbind2020:2jnp:accepted,2jnp,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2jnp/2jnp_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2jnp/2jnp_pocket_clean_single_chain.pdb,69
protein_group_000044,PDBbind2020:2jt6:accepted,2jt6,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2jt6/2jt6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2jt6/2jt6_pocket_clean_single_chain.pdb,73
