protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000373,PDBbind2020:2ou7:accepted,2ou7,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2ou7/2ou7_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2ou7/2ou7_pocket_clean_single_chain.pdb,82
protein_group_000373,PDBbind2020:2owb:accepted,2owb,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2owb/2owb_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2owb/2owb_pocket_clean_single_chain.pdb,72
protein_group_000373,PDBbind2020:2rku:accepted,2rku,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2rku/2rku_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2rku/2rku_pocket_clean_single_chain.pdb,69
protein_group_000373,PDBbind2020:3fc2:accepted,3fc2,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3fc2/3fc2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3fc2/3fc2_pocket_clean_single_chain.pdb,69
protein_group_000373,PDBbind2020:3thb:accepted,3thb,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3thb/3thb_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3thb/3thb_pocket_clean_single_chain.pdb,74
protein_group_000373,PDBbind2020:4j52:accepted,4j52,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4j52/4j52_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4j52/4j52_pocket_clean_single_chain.pdb,71
protein_group_000373,PDBbind2020:4j53:accepted,4j53,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4j53/4j53_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4j53/4j53_pocket_clean_single_chain.pdb,65
protein_group_000373,PDBbind2020:5ta6:accepted,5ta6,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ta6/5ta6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ta6/5ta6_pocket_clean_single_chain.pdb,73
protein_group_000373,scPDB:2owb_1:accepted,2owb_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2owb_1/2owb_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2owb_1/2owb_1_pocket_clean_single_chain.pdb,34
protein_group_000373,scPDB:2rku_1:accepted,2rku_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2rku_1/2rku_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2rku_1/2rku_1_pocket_clean_single_chain.pdb,30
protein_group_000373,scPDB:4j52_1:accepted,4j52_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4j52_1/4j52_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4j52_1/4j52_1_pocket_clean_single_chain.pdb,34
protein_group_000373,scPDB:4j53_1:accepted,4j53_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4j53_1/4j53_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4j53_1/4j53_1_pocket_clean_single_chain.pdb,32
