protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000171,PDBbind2020:6d55:accepted_dominant_chain,6d55,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d55/6d55_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d55/6d55_pocket_clean_single_chain.pdb,65
protein_group_000171,PDBbind2020:6d56:accepted_dominant_chain,6d56,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d56/6d56_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d56/6d56_pocket_clean_single_chain.pdb,65
protein_group_000171,PDBbind2020:6d5g:accepted_dominant_chain,6d5g,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d5g/6d5g_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d5g/6d5g_pocket_clean_single_chain.pdb,65
protein_group_000171,PDBbind2020:6d59:accepted_dominant_chain,6d59,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d59/6d59_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d59/6d59_pocket_clean_single_chain.pdb,66
protein_group_000171,PDBbind2020:6d5e:accepted_dominant_chain,6d5e,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d5e/6d5e_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d5e/6d5e_pocket_clean_single_chain.pdb,65
protein_group_000171,PDBbind2020:6d5h:accepted_dominant_chain,6d5h,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d5h/6d5h_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d5h/6d5h_pocket_clean_single_chain.pdb,65
protein_group_000171,PDBbind2020:6d5j:accepted_dominant_chain,6d5j,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d5j/6d5j_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d5j/6d5j_pocket_clean_single_chain.pdb,64
protein_group_000171,scPDB:3k8y_1:accepted,3k8y_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3k8y_1/3k8y_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3k8y_1/3k8y_1_pocket_clean_single_chain.pdb,35
protein_group_000171,scPDB:3kud_1:accepted,3kud_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3kud_1/3kud_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3kud_1/3kud_1_pocket_clean_single_chain.pdb,34
protein_group_000171,scPDB:3l8y_1:accepted,3l8y_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3l8y_1/3l8y_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3l8y_1/3l8y_1_pocket_clean_single_chain.pdb,35
protein_group_000171,scPDB:3lbh_1:accepted,3lbh_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3lbh_1/3lbh_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3lbh_1/3lbh_1_pocket_clean_single_chain.pdb,35
protein_group_000171,scPDB:3lbi_1:accepted,3lbi_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3lbi_1/3lbi_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3lbi_1/3lbi_1_pocket_clean_single_chain.pdb,34
protein_group_000171,scPDB:3lbn_1:accepted,3lbn_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3lbn_1/3lbn_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3lbn_1/3lbn_1_pocket_clean_single_chain.pdb,34
protein_group_000171,scPDB:3rs0_1:accepted,3rs0_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3rs0_1/3rs0_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3rs0_1/3rs0_1_pocket_clean_single_chain.pdb,35
protein_group_000171,scPDB:3rs5_1:accepted,3rs5_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3rs5_1/3rs5_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3rs5_1/3rs5_1_pocket_clean_single_chain.pdb,35
protein_group_000171,scPDB:4dlt_1:accepted,4dlt_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4dlt_1/4dlt_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4dlt_1/4dlt_1_pocket_clean_single_chain.pdb,34
protein_group_000171,scPDB:4dls_1:accepted,4dls_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4dls_1/4dls_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4dls_1/4dls_1_pocket_clean_single_chain.pdb,36
protein_group_000171,scPDB:4dlw_1:accepted,4dlw_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4dlw_1/4dlw_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4dlw_1/4dlw_1_pocket_clean_single_chain.pdb,35
protein_group_000171,scPDB:5b2z_1:accepted,5b2z_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5b2z_1/5b2z_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5b2z_1/5b2z_1_pocket_clean_single_chain.pdb,36
protein_group_000171,PDBbind2020:4urz:accepted_pseudo_chainA,4urz,PDBbind2020,accepted_pseudo_chainA,accepted_pseudo_chainA,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_pseudo_chainA_from_rejected_debug/4urz/4urz_protein_pseudo_chainA.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_pseudo_chainA_from_rejected_debug/4urz/4urz_pocket_pseudo_chainA.pdb,68
