protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000370,PDBbind2020:1xkk:accepted,1xkk,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1xkk/1xkk_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1xkk/1xkk_pocket_clean_single_chain.pdb,113
protein_group_000370,PDBbind2020:2ity:accepted,2ity,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2ity/2ity_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2ity/2ity_pocket_clean_single_chain.pdb,93
protein_group_000370,PDBbind2020:2rgp:accepted,2rgp,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2rgp/2rgp_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2rgp/2rgp_pocket_clean_single_chain.pdb,102
protein_group_000370,PDBbind2020:3bel:accepted,3bel,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3bel/3bel_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3bel/3bel_pocket_clean_single_chain.pdb,103
protein_group_000370,PDBbind2020:3poz:accepted,3poz,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3poz/3poz_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3poz/3poz_pocket_clean_single_chain.pdb,106
protein_group_000370,PDBbind2020:3w2s:accepted,3w2s,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3w2s/3w2s_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3w2s/3w2s_pocket_clean_single_chain.pdb,114
protein_group_000370,PDBbind2020:3w32:accepted,3w32,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3w32/3w32_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3w32/3w32_pocket_clean_single_chain.pdb,108
protein_group_000370,PDBbind2020:5em8:accepted,5em8,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5em8/5em8_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5em8/5em8_pocket_clean_single_chain.pdb,80
protein_group_000370,PDBbind2020:5ugb:accepted,5ugb,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ugb/5ugb_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ugb/5ugb_pocket_clean_single_chain.pdb,75
protein_group_000370,PDBbind2020:6d8e:accepted,6d8e,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d8e/6d8e_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6d8e/6d8e_pocket_clean_single_chain.pdb,98
protein_group_000370,PDBbind2020:6jz0:accepted,6jz0,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6jz0/6jz0_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6jz0/6jz0_pocket_clean_single_chain.pdb,94
protein_group_000370,scPDB:3w32_1:accepted,3w32_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w32_1/3w32_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w32_1/3w32_1_pocket_clean_single_chain.pdb,41
