protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000409,PDBbind2020:4c6x:accepted_dominant_chain,4c6x,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c6x/4c6x_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c6x/4c6x_pocket_clean_single_chain.pdb,74
protein_group_000409,PDBbind2020:4c6z:accepted_dominant_chain,4c6z,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c6z/4c6z_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c6z/4c6z_pocket_clean_single_chain.pdb,79
protein_group_000409,PDBbind2020:4c70:accepted_dominant_chain,4c70,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c70/4c70_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c70/4c70_pocket_clean_single_chain.pdb,79
protein_group_000409,PDBbind2020:4c72:accepted_dominant_chain,4c72,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c72/4c72_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c72/4c72_pocket_clean_single_chain.pdb,79
protein_group_000409,PDBbind2020:4c73:accepted_dominant_chain,4c73,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c73/4c73_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c73/4c73_pocket_clean_single_chain.pdb,81
protein_group_000409,PDBbind2020:4c71:accepted_dominant_chain,4c71,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c71/4c71_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c71/4c71_pocket_clean_single_chain.pdb,86
protein_group_000409,scPDB:2wgg_5:accepted,2wgg_5,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2wgg_5/2wgg_5_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2wgg_5/2wgg_5_pocket_clean_single_chain.pdb,30
protein_group_000409,scPDB:4c71_2:accepted,4c71_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4c71_2/4c71_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4c71_2/4c71_2_pocket_clean_single_chain.pdb,34
protein_group_000409,scPDB:4c72_1:accepted,4c72_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4c72_1/4c72_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4c72_1/4c72_1_pocket_clean_single_chain.pdb,31
protein_group_000409,scPDB:4c73_1:accepted,4c73_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4c73_1/4c73_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4c73_1/4c73_1_pocket_clean_single_chain.pdb,35
protein_group_000409,scPDB:4c6z_1:accepted,4c6z_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4c6z_1/4c6z_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4c6z_1/4c6z_1_pocket_clean_single_chain.pdb,29
