protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000293,scPDB:4bzb_1:accepted,4bzb_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4bzb_1/4bzb_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4bzb_1/4bzb_1_pocket_clean_single_chain.pdb,36
protein_group_000293,scPDB:4qfx_6:accepted,4qfx_6,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4qfx_6/4qfx_6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4qfx_6/4qfx_6_pocket_clean_single_chain.pdb,37
protein_group_000293,scPDB:4qfz_2:accepted,4qfz_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4qfz_2/4qfz_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4qfz_2/4qfz_2_pocket_clean_single_chain.pdb,36
protein_group_000293,scPDB:4qfy_2:accepted,4qfy_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4qfy_2/4qfy_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4qfy_2/4qfy_2_pocket_clean_single_chain.pdb,31
protein_group_000293,scPDB:4qg1_1:accepted,4qg1_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4qg1_1/4qg1_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4qg1_1/4qg1_1_pocket_clean_single_chain.pdb,34
protein_group_000293,scPDB:4qg0_5:accepted,4qg0_5,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4qg0_5/4qg0_5_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4qg0_5/4qg0_5_pocket_clean_single_chain.pdb,32
protein_group_000293,scPDB:4tny_3:accepted,4tny_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4tny_3/4tny_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4tny_3/4tny_3_pocket_clean_single_chain.pdb,35
protein_group_000293,scPDB:4tnz_4:accepted,4tnz_4,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4tnz_4/4tnz_4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4tnz_4/4tnz_4_pocket_clean_single_chain.pdb,36
protein_group_000293,scPDB:4to2_4:accepted,4to2_4,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4to2_4/4to2_4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4to2_4/4to2_4_pocket_clean_single_chain.pdb,36
protein_group_000293,scPDB:4to4_1:accepted,4to4_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4to4_1/4to4_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4to4_1/4to4_1_pocket_clean_single_chain.pdb,32
protein_group_000293,scPDB:4to3_1:accepted,4to3_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4to3_1/4to3_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4to3_1/4to3_1_pocket_clean_single_chain.pdb,32
protein_group_000293,scPDB:4to6_4:accepted,4to6_4,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4to6_4/4to6_4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4to6_4/4to6_4_pocket_clean_single_chain.pdb,33
protein_group_000293,scPDB:4to5_4:accepted,4to5_4,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4to5_4/4to5_4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4to5_4/4to5_4_pocket_clean_single_chain.pdb,33
protein_group_000293,scPDB:4to4_5:accepted_pseudo_chainA,4to4_5,scPDB,accepted_pseudo_chainA,accepted_pseudo_chainA,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_pseudo_chainA_from_rejected_debug/4to4_5/4to4_5_protein_pseudo_chainA.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_pseudo_chainA_from_rejected_debug/4to4_5/4to4_5_pocket_pseudo_chainA.pdb,29
