protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000119,PDBbind2020:3o1d:accepted_dominant_chain,3o1d,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3o1d/3o1d_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3o1d/3o1d_pocket_clean_single_chain.pdb,58
protein_group_000119,PDBbind2020:4fhh:accepted,4fhh,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4fhh/4fhh_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4fhh/4fhh_pocket_clean_single_chain.pdb,120
protein_group_000119,PDBbind2020:4fhi:accepted,4fhi,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4fhi/4fhi_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4fhi/4fhi_pocket_clean_single_chain.pdb,118
protein_group_000119,PDBbind2020:4q0a:accepted,4q0a,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q0a/4q0a_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q0a/4q0a_pocket_clean_single_chain.pdb,107
protein_group_000119,PDBbind2020:6fo7:accepted,6fo7,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6fo7/6fo7_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6fo7/6fo7_pocket_clean_single_chain.pdb,115
protein_group_000119,PDBbind2020:6fo9:accepted,6fo9,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6fo9/6fo9_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6fo9/6fo9_pocket_clean_single_chain.pdb,114
protein_group_000119,PDBbind2020:6fo8:accepted,6fo8,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6fo8/6fo8_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6fo8/6fo8_pocket_clean_single_chain.pdb,119
protein_group_000119,PDBbind2020:6fob:accepted,6fob,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6fob/6fob_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6fob/6fob_pocket_clean_single_chain.pdb,118
protein_group_000119,PDBbind2020:6fod:accepted,6fod,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6fod/6fod_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6fod/6fod_pocket_clean_single_chain.pdb,114
protein_group_000119,scPDB:2hbh_1:accepted,2hbh_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2hbh_1/2hbh_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2hbh_1/2hbh_1_pocket_clean_single_chain.pdb,43
