protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000277,PDBbind2020:4h4e:accepted,4h4e,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4h4e/4h4e_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4h4e/4h4e_pocket_clean_single_chain.pdb,88
protein_group_000277,PDBbind2020:4h4d:accepted,4h4d,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4h4d/4h4d_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4h4d/4h4d_pocket_clean_single_chain.pdb,87
protein_group_000277,scPDB:3ke8_1:accepted,3ke8_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3ke8_1/3ke8_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3ke8_1/3ke8_1_pocket_clean_single_chain.pdb,32
protein_group_000277,scPDB:3ke9_2:accepted,3ke9_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3ke9_2/3ke9_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3ke9_2/3ke9_2_pocket_clean_single_chain.pdb,30
protein_group_000277,scPDB:3kem_1:accepted,3kem_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3kem_1/3kem_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3kem_1/3kem_1_pocket_clean_single_chain.pdb,34
protein_group_000277,scPDB:3utc_1:accepted,3utc_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3utc_1/3utc_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3utc_1/3utc_1_pocket_clean_single_chain.pdb,29
protein_group_000277,scPDB:3utd_2:accepted,3utd_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3utd_2/3utd_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3utd_2/3utd_2_pocket_clean_single_chain.pdb,29
protein_group_000277,scPDB:3uv3_1:accepted,3uv3_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3uv3_1/3uv3_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3uv3_1/3uv3_1_pocket_clean_single_chain.pdb,30
protein_group_000277,scPDB:3uv6_1:accepted,3uv6_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3uv6_1/3uv6_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3uv6_1/3uv6_1_pocket_clean_single_chain.pdb,30
protein_group_000277,scPDB:3zgn_2:accepted,3zgn_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3zgn_2/3zgn_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3zgn_2/3zgn_2_pocket_clean_single_chain.pdb,29
protein_group_000277,scPDB:3zgl_1:accepted,3zgl_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3zgl_1/3zgl_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3zgl_1/3zgl_1_pocket_clean_single_chain.pdb,31
protein_group_000277,scPDB:4eb3_2:accepted,4eb3_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4eb3_2/4eb3_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4eb3_2/4eb3_2_pocket_clean_single_chain.pdb,31
protein_group_000277,scPDB:4h4c_1:accepted,4h4c_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4h4c_1/4h4c_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4h4c_1/4h4c_1_pocket_clean_single_chain.pdb,32
protein_group_000277,scPDB:4h4e_2:accepted,4h4e_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4h4e_2/4h4e_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4h4e_2/4h4e_2_pocket_clean_single_chain.pdb,30
protein_group_000277,scPDB:4h4d_2:accepted,4h4d_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4h4d_2/4h4d_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4h4d_2/4h4d_2_pocket_clean_single_chain.pdb,32
