protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000214,PDBbind2020:2mwy:accepted,2mwy,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2mwy/2mwy_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2mwy/2mwy_pocket_clean_single_chain.pdb,57
protein_group_000214,PDBbind2020:2n14:accepted,2n14,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2n14/2n14_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2n14/2n14_pocket_clean_single_chain.pdb,49
protein_group_000214,PDBbind2020:2n0w:accepted,2n0w,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2n0w/2n0w_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2n0w/2n0w_pocket_clean_single_chain.pdb,51
protein_group_000214,PDBbind2020:2n0u:accepted,2n0u,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2n0u/2n0u_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2n0u/2n0u_pocket_clean_single_chain.pdb,49
protein_group_000214,PDBbind2020:2n06:accepted,2n06,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2n06/2n06_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2n06/2n06_pocket_clean_single_chain.pdb,57
protein_group_000214,PDBbind2020:3dab:accepted_dominant_chain,3dab,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3dab/3dab_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3dab/3dab_pocket_clean_single_chain.pdb,58
protein_group_000214,PDBbind2020:3fe7:accepted,3fe7,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3fe7/3fe7_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3fe7/3fe7_pocket_clean_single_chain.pdb,49
protein_group_000214,PDBbind2020:3fea:accepted,3fea,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3fea/3fea_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3fea/3fea_pocket_clean_single_chain.pdb,52
protein_group_000214,PDBbind2020:3jzo:accepted,3jzo,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3jzo/3jzo_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3jzo/3jzo_pocket_clean_single_chain.pdb,52
protein_group_000214,PDBbind2020:3jzp:accepted,3jzp,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3jzp/3jzp_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3jzp/3jzp_pocket_clean_single_chain.pdb,52
protein_group_000214,PDBbind2020:3jzq:accepted_dominant_chain,3jzq,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3jzq/3jzq_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3jzq/3jzq_pocket_clean_single_chain.pdb,54
protein_group_000214,PDBbind2020:3lbj:accepted,3lbj,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3lbj/3lbj_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3lbj/3lbj_pocket_clean_single_chain.pdb,52
protein_group_000214,PDBbind2020:6q9q:accepted,6q9q,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6q9q/6q9q_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6q9q/6q9q_pocket_clean_single_chain.pdb,52
protein_group_000214,PDBbind2020:6q9u:accepted,6q9u,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6q9u/6q9u_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6q9u/6q9u_pocket_clean_single_chain.pdb,55
protein_group_000214,PDBbind2020:6q9w:accepted,6q9w,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6q9w/6q9w_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6q9w/6q9w_pocket_clean_single_chain.pdb,53
protein_group_000214,PDBbind2020:6q9s:accepted_dominant_chain,6q9s,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6q9s/6q9s_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6q9s/6q9s_pocket_clean_single_chain.pdb,55
protein_group_000214,PDBbind2020:6q9y:accepted,6q9y,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6q9y/6q9y_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6q9y/6q9y_pocket_clean_single_chain.pdb,55
