protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000303,PDBbind2020:3c4h:accepted,3c4h,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3c4h/3c4h_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3c4h/3c4h_pocket_clean_single_chain.pdb,66
protein_group_000303,PDBbind2020:3c49:accepted,3c49,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3c49/3c49_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3c49/3c49_pocket_clean_single_chain.pdb,91
protein_group_000303,PDBbind2020:3ce0:accepted,3ce0,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3ce0/3ce0_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3ce0/3ce0_pocket_clean_single_chain.pdb,81
protein_group_000303,PDBbind2020:3fhb:accepted,3fhb,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3fhb/3fhb_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3fhb/3fhb_pocket_clean_single_chain.pdb,61
protein_group_000303,PDBbind2020:4l70:accepted,4l70,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l70/4l70_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l70/4l70_pocket_clean_single_chain.pdb,92
protein_group_000303,PDBbind2020:4l7l:accepted,4l7l,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l7l/4l7l_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l7l/4l7l_pocket_clean_single_chain.pdb,90
protein_group_000303,PDBbind2020:4l7n:accepted,4l7n,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l7n/4l7n_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l7n/4l7n_pocket_clean_single_chain.pdb,95
protein_group_000303,PDBbind2020:4l7o:accepted,4l7o,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l7o/4l7o_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l7o/4l7o_pocket_clean_single_chain.pdb,96
protein_group_000303,PDBbind2020:4l7r:accepted,4l7r,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l7r/4l7r_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l7r/4l7r_pocket_clean_single_chain.pdb,89
protein_group_000303,PDBbind2020:4l7u:accepted,4l7u,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l7u/4l7u_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4l7u/4l7u_pocket_clean_single_chain.pdb,97
protein_group_000303,scPDB:3c49_1:accepted,3c49_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3c49_1/3c49_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3c49_1/3c49_1_pocket_clean_single_chain.pdb,34
protein_group_000303,scPDB:3c4h_1:accepted,3c4h_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3c4h_1/3c4h_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3c4h_1/3c4h_1_pocket_clean_single_chain.pdb,19
protein_group_000303,scPDB:3fhb_1:accepted,3fhb_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3fhb_1/3fhb_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3fhb_1/3fhb_1_pocket_clean_single_chain.pdb,17
protein_group_000303,scPDB:4gv4_1:accepted,4gv4_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4gv4_1/4gv4_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4gv4_1/4gv4_1_pocket_clean_single_chain.pdb,30
