protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000054,PDBbind2020:2nwn:accepted,2nwn,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2nwn/2nwn_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2nwn/2nwn_pocket_clean_single_chain.pdb,109
protein_group_000054,PDBbind2020:3kgp:accepted,3kgp,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3kgp/3kgp_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3kgp/3kgp_pocket_clean_single_chain.pdb,66
protein_group_000054,PDBbind2020:3khv:accepted,3khv,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3khv/3khv_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3khv/3khv_pocket_clean_single_chain.pdb,65
protein_group_000054,PDBbind2020:3kid:accepted,3kid,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3kid/3kid_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3kid/3kid_pocket_clean_single_chain.pdb,73
protein_group_000054,PDBbind2020:3qn7:accepted,3qn7,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3qn7/3qn7_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3qn7/3qn7_pocket_clean_single_chain.pdb,105
protein_group_000054,PDBbind2020:4gly:accepted,4gly,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4gly/4gly_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4gly/4gly_pocket_clean_single_chain.pdb,107
protein_group_000054,PDBbind2020:4h42:accepted,4h42,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4h42/4h42_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4h42/4h42_pocket_clean_single_chain.pdb,76
protein_group_000054,PDBbind2020:4jk6:accepted,4jk6,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4jk6/4jk6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4jk6/4jk6_pocket_clean_single_chain.pdb,104
protein_group_000054,PDBbind2020:4jk5:accepted,4jk5,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4jk5/4jk5_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4jk5/4jk5_pocket_clean_single_chain.pdb,105
protein_group_000054,PDBbind2020:4mnv:accepted,4mnv,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4mnv/4mnv_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4mnv/4mnv_pocket_clean_single_chain.pdb,87
protein_group_000054,PDBbind2020:4mnw:accepted,4mnw,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4mnw/4mnw_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4mnw/4mnw_pocket_clean_single_chain.pdb,105
protein_group_000054,PDBbind2020:4mnx:accepted,4mnx,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4mnx/4mnx_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4mnx/4mnx_pocket_clean_single_chain.pdb,111
protein_group_000054,PDBbind2020:4mny:accepted,4mny,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4mny/4mny_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4mny/4mny_pocket_clean_single_chain.pdb,90
protein_group_000054,PDBbind2020:4os1:accepted,4os1,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4os1/4os1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4os1/4os1_pocket_clean_single_chain.pdb,110
protein_group_000054,PDBbind2020:4os4:accepted,4os4,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4os4/4os4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4os4/4os4_pocket_clean_single_chain.pdb,108
