protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000149,PDBbind2020:4m2w:accepted,4m2w,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4m2w/4m2w_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4m2w/4m2w_pocket_clean_single_chain.pdb,83
protein_group_000149,PDBbind2020:4r59:accepted,4r59,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4r59/4r59_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4r59/4r59_pocket_clean_single_chain.pdb,79
protein_group_000149,PDBbind2020:4riu:accepted,4riu,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4riu/4riu_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4riu/4riu_pocket_clean_single_chain.pdb,89
protein_group_000149,PDBbind2020:4riv:accepted,4riv,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4riv/4riv_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4riv/4riv_pocket_clean_single_chain.pdb,75
protein_group_000149,PDBbind2020:4zwz:accepted,4zwz,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4zwz/4zwz_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4zwz/4zwz_pocket_clean_single_chain.pdb,85
protein_group_000149,PDBbind2020:4zwx:accepted,4zwx,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4zwx/4zwx_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4zwx/4zwx_pocket_clean_single_chain.pdb,87
protein_group_000149,PDBbind2020:5sz5:accepted,5sz5,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5sz5/5sz5_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5sz5/5sz5_pocket_clean_single_chain.pdb,78
protein_group_000149,PDBbind2020:5sz4:accepted,5sz4,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5sz4/5sz4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5sz4/5sz4_pocket_clean_single_chain.pdb,76
protein_group_000149,PDBbind2020:5sz6:accepted,5sz6,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5sz6/5sz6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5sz6/5sz6_pocket_clean_single_chain.pdb,76
protein_group_000149,PDBbind2020:5wgp:accepted,5wgp,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5wgp/5wgp_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5wgp/5wgp_pocket_clean_single_chain.pdb,69
protein_group_000149,PDBbind2020:6b5a:accepted,6b5a,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6b5a/6b5a_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6b5a/6b5a_pocket_clean_single_chain.pdb,85
protein_group_000149,PDBbind2020:6cjv:accepted,6cjv,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6cjv/6cjv_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6cjv/6cjv_pocket_clean_single_chain.pdb,63
protein_group_000149,PDBbind2020:6e8x:accepted,6e8x,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6e8x/6e8x_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6e8x/6e8x_pocket_clean_single_chain.pdb,82
