protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000043,PDBbind2020:1afk:accepted,1afk,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1afk/1afk_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1afk/1afk_pocket_clean_single_chain.pdb,54
protein_group_000043,PDBbind2020:1afl:accepted,1afl,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1afl/1afl_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1afl/1afl_pocket_clean_single_chain.pdb,54
protein_group_000043,PDBbind2020:1j80:accepted,1j80,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1j80/1j80_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1j80/1j80_pocket_clean_single_chain.pdb,66
protein_group_000043,PDBbind2020:1j7z:accepted,1j7z,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1j7z/1j7z_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1j7z/1j7z_pocket_clean_single_chain.pdb,65
protein_group_000043,PDBbind2020:1j81:accepted,1j81,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1j81/1j81_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1j81/1j81_pocket_clean_single_chain.pdb,66
protein_group_000043,PDBbind2020:1jn4:accepted,1jn4,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1jn4/1jn4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1jn4/1jn4_pocket_clean_single_chain.pdb,68
protein_group_000043,PDBbind2020:1jvu:accepted,1jvu,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1jvu/1jvu_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1jvu/1jvu_pocket_clean_single_chain.pdb,50
protein_group_000043,PDBbind2020:1o0h:accepted,1o0h,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1o0h/1o0h_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1o0h/1o0h_pocket_clean_single_chain.pdb,53
protein_group_000043,PDBbind2020:1o0m:accepted,1o0m,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1o0m/1o0m_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1o0m/1o0m_pocket_clean_single_chain.pdb,52
protein_group_000043,PDBbind2020:1o0n:accepted,1o0n,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1o0n/1o0n_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1o0n/1o0n_pocket_clean_single_chain.pdb,49
