protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000321,PDBbind2020:1q5l:accepted,1q5l,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1q5l/1q5l_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1q5l/1q5l_pocket_clean_single_chain.pdb,66
protein_group_000321,PDBbind2020:3dpo:accepted,3dpo,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3dpo/3dpo_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3dpo/3dpo_pocket_clean_single_chain.pdb,77
protein_group_000321,PDBbind2020:4e81:accepted,4e81,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4e81/4e81_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4e81/4e81_pocket_clean_single_chain.pdb,82
protein_group_000321,PDBbind2020:4ezo:accepted,4ezo,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ezo/4ezo_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ezo/4ezo_pocket_clean_single_chain.pdb,78
protein_group_000321,PDBbind2020:4ezx:accepted_dominant_chain,4ezx,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ezx/4ezx_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ezx/4ezx_pocket_clean_single_chain.pdb,74
protein_group_000321,PDBbind2020:4ezq:accepted_dominant_chain,4ezq,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ezq/4ezq_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ezq/4ezq_pocket_clean_single_chain.pdb,79
protein_group_000321,PDBbind2020:4ezw:accepted,4ezw,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ezw/4ezw_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ezw/4ezw_pocket_clean_single_chain.pdb,75
protein_group_000321,PDBbind2020:4ezy:accepted_dominant_chain,4ezy,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ezy/4ezy_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ezy/4ezy_pocket_clean_single_chain.pdb,78
protein_group_000321,PDBbind2020:4hyb:accepted,4hyb,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4hyb/4hyb_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4hyb/4hyb_pocket_clean_single_chain.pdb,78
protein_group_000321,PDBbind2020:4hy9:accepted,4hy9,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4hy9/4hy9_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4hy9/4hy9_pocket_clean_single_chain.pdb,94
protein_group_000321,PDBbind2020:4r5g:accepted_dominant_chain,4r5g,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4r5g/4r5g_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4r5g/4r5g_pocket_clean_single_chain.pdb,57
protein_group_000321,PDBbind2020:4ezr:accepted_pseudo_chainA,4ezr,PDBbind2020,accepted_pseudo_chainA,accepted_pseudo_chainA,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_pseudo_chainA_from_rejected_debug/4ezr/4ezr_protein_pseudo_chainA.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_pseudo_chainA_from_rejected_debug/4ezr/4ezr_pocket_pseudo_chainA.pdb,115
protein_group_000321,PDBbind2020:4ezz:accepted_pseudo_chainA,4ezz,PDBbind2020,accepted_pseudo_chainA,accepted_pseudo_chainA,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_pseudo_chainA_from_rejected_debug/4ezz/4ezz_protein_pseudo_chainA.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_pseudo_chainA_from_rejected_debug/4ezz/4ezz_pocket_pseudo_chainA.pdb,109
