protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000079,PDBbind2020:1q3d:accepted_dominant_chain,1q3d,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1q3d/1q3d_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1q3d/1q3d_pocket_clean_single_chain.pdb,71
protein_group_000079,PDBbind2020:1q3w:accepted_dominant_chain,1q3w,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1q3w/1q3w_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1q3w/1q3w_pocket_clean_single_chain.pdb,65
protein_group_000079,PDBbind2020:1q41:accepted,1q41,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1q41/1q41_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1q41/1q41_pocket_clean_single_chain.pdb,68
protein_group_000079,PDBbind2020:1q4l:accepted_dominant_chain,1q4l,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1q4l/1q4l_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1q4l/1q4l_pocket_clean_single_chain.pdb,64
protein_group_000079,PDBbind2020:1q5k:accepted,1q5k,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1q5k/1q5k_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1q5k/1q5k_pocket_clean_single_chain.pdb,60
protein_group_000079,PDBbind2020:2jld:accepted_dominant_chain,2jld,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2jld/2jld_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2jld/2jld_pocket_clean_single_chain.pdb,68
protein_group_000079,PDBbind2020:2o5k:accepted,2o5k,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2o5k/2o5k_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2o5k/2o5k_pocket_clean_single_chain.pdb,71
protein_group_000079,PDBbind2020:3du8:accepted,3du8,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3du8/3du8_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3du8/3du8_pocket_clean_single_chain.pdb,63
protein_group_000079,PDBbind2020:3i4b:accepted_dominant_chain,3i4b,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3i4b/3i4b_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3i4b/3i4b_pocket_clean_single_chain.pdb,74
protein_group_000079,PDBbind2020:3l1s:accepted_dominant_chain,3l1s,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3l1s/3l1s_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3l1s/3l1s_pocket_clean_single_chain.pdb,75
protein_group_000079,PDBbind2020:3pup:accepted_dominant_chain,3pup,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3pup/3pup_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3pup/3pup_pocket_clean_single_chain.pdb,72
protein_group_000079,PDBbind2020:3q3b:accepted,3q3b,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3q3b/3q3b_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3q3b/3q3b_pocket_clean_single_chain.pdb,65
protein_group_000079,PDBbind2020:4acd:accepted_dominant_chain,4acd,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4acd/4acd_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4acd/4acd_pocket_clean_single_chain.pdb,71
protein_group_000079,PDBbind2020:4acg:accepted_dominant_chain,4acg,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4acg/4acg_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4acg/4acg_pocket_clean_single_chain.pdb,73
protein_group_000079,PDBbind2020:4ach:accepted_dominant_chain,4ach,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ach/4ach_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ach/4ach_pocket_clean_single_chain.pdb,69
protein_group_000079,PDBbind2020:4acc:accepted_dominant_chain,4acc,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4acc/4acc_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4acc/4acc_pocket_clean_single_chain.pdb,68
protein_group_000079,PDBbind2020:4iq6:accepted_dominant_chain,4iq6,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4iq6/4iq6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4iq6/4iq6_pocket_clean_single_chain.pdb,71
protein_group_000079,PDBbind2020:4ptc:accepted_dominant_chain,4ptc,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ptc/4ptc_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ptc/4ptc_pocket_clean_single_chain.pdb,68
protein_group_000079,PDBbind2020:4pte:accepted_dominant_chain,4pte,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4pte/4pte_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4pte/4pte_pocket_clean_single_chain.pdb,65
protein_group_000079,PDBbind2020:4ptg:accepted_dominant_chain,4ptg,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ptg/4ptg_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ptg/4ptg_pocket_clean_single_chain.pdb,68
protein_group_000079,PDBbind2020:5f95:accepted_dominant_chain,5f95,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5f95/5f95_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5f95/5f95_pocket_clean_single_chain.pdb,68
protein_group_000079,PDBbind2020:5f94:accepted_dominant_chain,5f94,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5f94/5f94_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5f94/5f94_pocket_clean_single_chain.pdb,66
protein_group_000079,PDBbind2020:6h0u:accepted_dominant_chain,6h0u,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6h0u/6h0u_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6h0u/6h0u_pocket_clean_single_chain.pdb,72
protein_group_000079,scPDB:1j1c_2:accepted,1j1c_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1j1c_2/1j1c_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1j1c_2/1j1c_2_pocket_clean_single_chain.pdb,34
protein_group_000079,scPDB:1j1b_1:accepted_dominant_chain,1j1b_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1j1b_1/1j1b_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1j1b_1/1j1b_1_pocket_clean_single_chain.pdb,35
protein_group_000079,scPDB:3i4b_2:accepted_dominant_chain,3i4b_2,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3i4b_2/3i4b_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3i4b_2/3i4b_2_pocket_clean_single_chain.pdb,34
protein_group_000079,scPDB:3sd0_2:accepted,3sd0_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3sd0_2/3sd0_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3sd0_2/3sd0_2_pocket_clean_single_chain.pdb,27
protein_group_000079,scPDB:4acc_1:accepted,4acc_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4acc_1/4acc_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4acc_1/4acc_1_pocket_clean_single_chain.pdb,27
