protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000287,PDBbind2020:1jiz:accepted,1jiz,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1jiz/1jiz_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1jiz/1jiz_pocket_clean_single_chain.pdb,65
protein_group_000287,PDBbind2020:1ros:accepted,1ros,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ros/1ros_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ros/1ros_pocket_clean_single_chain.pdb,79
protein_group_000287,PDBbind2020:1utz:accepted_dominant_chain,1utz,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1utz/1utz_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1utz/1utz_pocket_clean_single_chain.pdb,67
protein_group_000287,PDBbind2020:2k2g:accepted,2k2g,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2k2g/2k2g_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2k2g/2k2g_pocket_clean_single_chain.pdb,64
protein_group_000287,PDBbind2020:2wo8:accepted_dominant_chain,2wo8,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wo8/2wo8_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wo8/2wo8_pocket_clean_single_chain.pdb,70
protein_group_000287,PDBbind2020:2wo9:accepted,2wo9,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wo9/2wo9_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wo9/2wo9_pocket_clean_single_chain.pdb,70
protein_group_000287,PDBbind2020:2woa:accepted_dominant_chain,2woa,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2woa/2woa_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2woa/2woa_pocket_clean_single_chain.pdb,71
protein_group_000287,scPDB:1utt_1:accepted,1utt_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1utt_1/1utt_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1utt_1/1utt_1_pocket_clean_single_chain.pdb,28
protein_group_000287,scPDB:2wo8_1:accepted,2wo8_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2wo8_1/2wo8_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2wo8_1/2wo8_1_pocket_clean_single_chain.pdb,28
protein_group_000287,scPDB:2wo9_3:accepted,2wo9_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2wo9_3/2wo9_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2wo9_3/2wo9_3_pocket_clean_single_chain.pdb,30
protein_group_000287,scPDB:2woa_4:accepted,2woa_4,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2woa_4/2woa_4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2woa_4/2woa_4_pocket_clean_single_chain.pdb,25
protein_group_000287,scPDB:2wo8_4:accepted,2wo8_4,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2wo8_4/2wo8_4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2wo8_4/2wo8_4_pocket_clean_single_chain.pdb,25
protein_group_000287,scPDB:2wo9_4:accepted,2wo9_4,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2wo9_4/2wo9_4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2wo9_4/2wo9_4_pocket_clean_single_chain.pdb,25
protein_group_000287,scPDB:2woa_3:accepted,2woa_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2woa_3/2woa_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2woa_3/2woa_3_pocket_clean_single_chain.pdb,28
protein_group_000287,scPDB:2z2d_1:accepted,2z2d_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2z2d_1/2z2d_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2z2d_1/2z2d_1_pocket_clean_single_chain.pdb,29
