protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000248,PDBbind2020:1ch8:accepted,1ch8,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ch8/1ch8_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ch8/1ch8_pocket_clean_single_chain.pdb,97
protein_group_000248,PDBbind2020:1juy:accepted_dominant_chain,1juy,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1juy/1juy_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1juy/1juy_pocket_clean_single_chain.pdb,83
protein_group_000248,PDBbind2020:1qf4:accepted_dominant_chain,1qf4,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1qf4/1qf4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1qf4/1qf4_pocket_clean_single_chain.pdb,96
protein_group_000248,PDBbind2020:1qf5:accepted_dominant_chain,1qf5,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1qf5/1qf5_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1qf5/1qf5_pocket_clean_single_chain.pdb,97
protein_group_000248,scPDB:1cg0_1:accepted,1cg0_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1cg0_1/1cg0_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1cg0_1/1cg0_1_pocket_clean_single_chain.pdb,21
protein_group_000248,scPDB:1cg0_2:accepted,1cg0_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1cg0_2/1cg0_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1cg0_2/1cg0_2_pocket_clean_single_chain.pdb,41
protein_group_000248,scPDB:1hop_1:accepted,1hop_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1hop_1/1hop_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1hop_1/1hop_1_pocket_clean_single_chain.pdb,36
protein_group_000248,scPDB:1hon_1:accepted,1hon_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1hon_1/1hon_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1hon_1/1hon_1_pocket_clean_single_chain.pdb,33
protein_group_000248,scPDB:1juy_1:accepted,1juy_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1juy_1/1juy_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1juy_1/1juy_1_pocket_clean_single_chain.pdb,23
protein_group_000248,scPDB:1ksz_1:accepted,1ksz_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ksz_1/1ksz_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ksz_1/1ksz_1_pocket_clean_single_chain.pdb,22
protein_group_000248,scPDB:1ksz_2:accepted,1ksz_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ksz_2/1ksz_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ksz_2/1ksz_2_pocket_clean_single_chain.pdb,38
protein_group_000248,scPDB:1nht_2:accepted,1nht_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1nht_2/1nht_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1nht_2/1nht_2_pocket_clean_single_chain.pdb,39
protein_group_000248,scPDB:1qf5_1:accepted,1qf5_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1qf5_1/1qf5_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1qf5_1/1qf5_1_pocket_clean_single_chain.pdb,41
protein_group_000248,scPDB:1qf4_1:accepted,1qf4_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1qf4_1/1qf4_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1qf4_1/1qf4_1_pocket_clean_single_chain.pdb,41
protein_group_000248,scPDB:2gcq_2:accepted,2gcq_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2gcq_2/2gcq_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2gcq_2/2gcq_2_pocket_clean_single_chain.pdb,22
protein_group_000248,scPDB:2gcq_1:accepted,2gcq_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2gcq_1/2gcq_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2gcq_1/2gcq_1_pocket_clean_single_chain.pdb,38
