protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000267,PDBbind2020:2wxf:accepted,2wxf,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxf/2wxf_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxf/2wxf_pocket_clean_single_chain.pdb,79
protein_group_000267,PDBbind2020:2wxh:accepted,2wxh,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxh/2wxh_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxh/2wxh_pocket_clean_single_chain.pdb,93
protein_group_000267,PDBbind2020:2wxj:accepted,2wxj,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxj/2wxj_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxj/2wxj_pocket_clean_single_chain.pdb,93
protein_group_000267,PDBbind2020:2wxm:accepted,2wxm,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxm/2wxm_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxm/2wxm_pocket_clean_single_chain.pdb,80
protein_group_000267,PDBbind2020:2wxn:accepted,2wxn,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxn/2wxn_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxn/2wxn_pocket_clean_single_chain.pdb,79
protein_group_000267,PDBbind2020:2wxo:accepted,2wxo,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxo/2wxo_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxo/2wxo_pocket_clean_single_chain.pdb,84
protein_group_000267,PDBbind2020:2wxp:accepted,2wxp,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxp/2wxp_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxp/2wxp_pocket_clean_single_chain.pdb,90
protein_group_000267,PDBbind2020:2wxq:accepted,2wxq,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxq/2wxq_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2wxq/2wxq_pocket_clean_single_chain.pdb,77
protein_group_000267,PDBbind2020:2x38:accepted,2x38,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2x38/2x38_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2x38/2x38_pocket_clean_single_chain.pdb,80
protein_group_000267,PDBbind2020:5ngb:accepted,5ngb,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ngb/5ngb_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ngb/5ngb_pocket_clean_single_chain.pdb,81
protein_group_000267,PDBbind2020:5t28:accepted,5t28,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5t28/5t28_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5t28/5t28_pocket_clean_single_chain.pdb,78
protein_group_000267,PDBbind2020:5t2b:accepted,5t2b,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5t2b/5t2b_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5t2b/5t2b_pocket_clean_single_chain.pdb,76
protein_group_000267,PDBbind2020:5t2i:accepted,5t2i,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5t2i/5t2i_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5t2i/5t2i_pocket_clean_single_chain.pdb,81
protein_group_000267,PDBbind2020:5t2d:accepted,5t2d,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5t2d/5t2d_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5t2d/5t2d_pocket_clean_single_chain.pdb,80
protein_group_000267,PDBbind2020:5t2m:accepted,5t2m,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5t2m/5t2m_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5t2m/5t2m_pocket_clean_single_chain.pdb,85
