protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000142,PDBbind2020:3ldq:accepted_dominant_chain,3ldq,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3ldq/3ldq_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3ldq/3ldq_pocket_clean_single_chain.pdb,69
protein_group_000142,PDBbind2020:3m3z:accepted,3m3z,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3m3z/3m3z_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3m3z/3m3z_pocket_clean_single_chain.pdb,74
protein_group_000142,PDBbind2020:5aqh:accepted,5aqh,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqh/5aqh_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqh/5aqh_pocket_clean_single_chain.pdb,53
protein_group_000142,PDBbind2020:5aqk:accepted,5aqk,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqk/5aqk_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqk/5aqk_pocket_clean_single_chain.pdb,86
protein_group_000142,PDBbind2020:5aqf:accepted,5aqf,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqf/5aqf_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqf/5aqf_pocket_clean_single_chain.pdb,68
protein_group_000142,PDBbind2020:5aqu:accepted,5aqu,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqu/5aqu_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqu/5aqu_pocket_clean_single_chain.pdb,74
protein_group_000142,PDBbind2020:5aqv:accepted,5aqv,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqv/5aqv_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqv/5aqv_pocket_clean_single_chain.pdb,76
protein_group_000142,PDBbind2020:5aqg:accepted_dominant_chain,5aqg,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqg/5aqg_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqg/5aqg_pocket_clean_single_chain.pdb,70
protein_group_000142,PDBbind2020:5aqt:accepted,5aqt,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqt/5aqt_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqt/5aqt_pocket_clean_single_chain.pdb,72
protein_group_000142,PDBbind2020:5aqj:accepted,5aqj,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqj/5aqj_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqj/5aqj_pocket_clean_single_chain.pdb,54
protein_group_000142,PDBbind2020:5aqo:accepted,5aqo,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqo/5aqo_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqo/5aqo_pocket_clean_single_chain.pdb,53
protein_group_000142,PDBbind2020:5aqn:accepted,5aqn,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqn/5aqn_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5aqn/5aqn_pocket_clean_single_chain.pdb,50
