protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000397,PDBbind2020:4x60:accepted,4x60,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4x60/4x60_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4x60/4x60_pocket_clean_single_chain.pdb,91
protein_group_000397,PDBbind2020:4x61:accepted,4x61,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4x61/4x61_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4x61/4x61_pocket_clean_single_chain.pdb,90
protein_group_000397,PDBbind2020:4x63:accepted,4x63,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4x63/4x63_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4x63/4x63_pocket_clean_single_chain.pdb,89
protein_group_000397,PDBbind2020:5emj:accepted,5emj,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5emj/5emj_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5emj/5emj_pocket_clean_single_chain.pdb,89
protein_group_000397,PDBbind2020:5emk:accepted,5emk,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5emk/5emk_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5emk/5emk_pocket_clean_single_chain.pdb,88
protein_group_000397,PDBbind2020:5eml:accepted,5eml,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5eml/5eml_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5eml/5eml_pocket_clean_single_chain.pdb,89
protein_group_000397,PDBbind2020:5emm:accepted,5emm,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5emm/5emm_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5emm/5emm_pocket_clean_single_chain.pdb,92
protein_group_000397,PDBbind2020:6ckc:accepted,6ckc,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6ckc/6ckc_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6ckc/6ckc_pocket_clean_single_chain.pdb,88
protein_group_000397,PDBbind2020:6k1s:accepted,6k1s,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6k1s/6k1s_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6k1s/6k1s_pocket_clean_single_chain.pdb,92
protein_group_000397,scPDB:4gqb_1:accepted_dominant_chain,4gqb_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4gqb_1/4gqb_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4gqb_1/4gqb_1_pocket_clean_single_chain.pdb,34
protein_group_000397,scPDB:5fa5_1:accepted,5fa5_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5fa5_1/5fa5_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5fa5_1/5fa5_1_pocket_clean_single_chain.pdb,28
