protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000487,PDBbind2020:3pd2:accepted_dominant_chain,3pd2,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3pd2/3pd2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3pd2/3pd2_pocket_clean_single_chain.pdb,66
protein_group_000487,PDBbind2020:3pd3:accepted_dominant_chain,3pd3,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3pd3/3pd3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3pd3/3pd3_pocket_clean_single_chain.pdb,66
protein_group_000487,PDBbind2020:3pd4:accepted_dominant_chain,3pd4,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3pd4/3pd4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3pd4/3pd4_pocket_clean_single_chain.pdb,66
protein_group_000487,scPDB:2hl0_1:accepted,2hl0_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2hl0_1/2hl0_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2hl0_1/2hl0_1_pocket_clean_single_chain.pdb,26
protein_group_000487,scPDB:2hl1_1:accepted_dominant_chain,2hl1_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2hl1_1/2hl1_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2hl1_1/2hl1_1_pocket_clean_single_chain.pdb,27
protein_group_000487,scPDB:2hl2_2:accepted_dominant_chain,2hl2_2,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2hl2_2/2hl2_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2hl2_2/2hl2_2_pocket_clean_single_chain.pdb,26
protein_group_000487,scPDB:3pd2_2:accepted_dominant_chain,3pd2_2,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3pd2_2/3pd2_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3pd2_2/3pd2_2_pocket_clean_single_chain.pdb,29
protein_group_000487,scPDB:3pd3_2:accepted_dominant_chain,3pd3_2,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3pd3_2/3pd3_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3pd3_2/3pd3_2_pocket_clean_single_chain.pdb,27
protein_group_000487,scPDB:3pd4_1:accepted_dominant_chain,3pd4_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3pd4_1/3pd4_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3pd4_1/3pd4_1_pocket_clean_single_chain.pdb,25
protein_group_000487,scPDB:3pd5_2:accepted_dominant_chain,3pd5_2,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3pd5_2/3pd5_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3pd5_2/3pd5_2_pocket_clean_single_chain.pdb,24
