protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000310,PDBbind2020:3uyt:accepted_dominant_chain,3uyt,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3uyt/3uyt_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3uyt/3uyt_pocket_clean_single_chain.pdb,77
protein_group_000310,PDBbind2020:3uzp:accepted_dominant_chain,3uzp,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3uzp/3uzp_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3uzp/3uzp_pocket_clean_single_chain.pdb,80
protein_group_000310,PDBbind2020:4hgt:accepted,4hgt,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4hgt/4hgt_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4hgt/4hgt_pocket_clean_single_chain.pdb,72
protein_group_000310,PDBbind2020:4hnf:accepted_dominant_chain,4hnf,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4hnf/4hnf_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4hnf/4hnf_pocket_clean_single_chain.pdb,77
protein_group_000310,PDBbind2020:4kbc:accepted,4kbc,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kbc/4kbc_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kbc/4kbc_pocket_clean_single_chain.pdb,74
protein_group_000310,PDBbind2020:4kbk:accepted_dominant_chain,4kbk,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kbk/4kbk_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kbk/4kbk_pocket_clean_single_chain.pdb,78
protein_group_000310,PDBbind2020:5ih6:accepted,5ih6,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ih6/5ih6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ih6/5ih6_pocket_clean_single_chain.pdb,78
protein_group_000310,PDBbind2020:5ih5:accepted,5ih5,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ih5/5ih5_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ih5/5ih5_pocket_clean_single_chain.pdb,77
protein_group_000310,PDBbind2020:5mqv:accepted,5mqv,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5mqv/5mqv_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5mqv/5mqv_pocket_clean_single_chain.pdb,84
protein_group_000310,PDBbind2020:5w4w:accepted,5w4w,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5w4w/5w4w_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5w4w/5w4w_pocket_clean_single_chain.pdb,76
protein_group_000310,PDBbind2020:6f26:accepted,6f26,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6f26/6f26_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6f26/6f26_pocket_clean_single_chain.pdb,85
protein_group_000310,PDBbind2020:6hmp:accepted,6hmp,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6hmp/6hmp_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6hmp/6hmp_pocket_clean_single_chain.pdb,88
protein_group_000310,PDBbind2020:6hmr:accepted,6hmr,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6hmr/6hmr_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6hmr/6hmr_pocket_clean_single_chain.pdb,87
protein_group_000310,scPDB:4hnf_2:accepted,4hnf_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4hnf_2/4hnf_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4hnf_2/4hnf_2_pocket_clean_single_chain.pdb,33
