protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000275,PDBbind2020:5cs6:accepted,5cs6,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5cs6/5cs6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5cs6/5cs6_pocket_clean_single_chain.pdb,34
protein_group_000275,PDBbind2020:5csh:accepted,5csh,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5csh/5csh_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5csh/5csh_pocket_clean_single_chain.pdb,70
protein_group_000275,PDBbind2020:5cu2:accepted,5cu2,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5cu2/5cu2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5cu2/5cu2_pocket_clean_single_chain.pdb,63
protein_group_000275,PDBbind2020:5mod:accepted,5mod,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5mod/5mod_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5mod/5mod_pocket_clean_single_chain.pdb,67
protein_group_000275,PDBbind2020:5moe:accepted,5moe,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5moe/5moe_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5moe/5moe_pocket_clean_single_chain.pdb,69
protein_group_000275,PDBbind2020:5mo8:accepted,5mo8,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5mo8/5mo8_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5mo8/5mo8_pocket_clean_single_chain.pdb,115
protein_group_000275,PDBbind2020:5orh:accepted,5orh,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5orh/5orh_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5orh/5orh_pocket_clean_single_chain.pdb,49
protein_group_000275,PDBbind2020:5oqu:accepted,5oqu,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5oqu/5oqu_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5oqu/5oqu_pocket_clean_single_chain.pdb,79
protein_group_000275,PDBbind2020:5orj:accepted,5orj,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5orj/5orj_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5orj/5orj_pocket_clean_single_chain.pdb,76
protein_group_000275,PDBbind2020:5ork:accepted,5ork,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ork/5ork_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ork/5ork_pocket_clean_single_chain.pdb,73
protein_group_000275,PDBbind2020:5os7:accepted,5os7,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5os7/5os7_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5os7/5os7_pocket_clean_single_chain.pdb,79
protein_group_000275,PDBbind2020:6gmd:accepted,6gmd,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6gmd/6gmd_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6gmd/6gmd_pocket_clean_single_chain.pdb,79
protein_group_000275,PDBbind2020:6q38:accepted,6q38,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6q38/6q38_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6q38/6q38_pocket_clean_single_chain.pdb,57
protein_group_000275,PDBbind2020:6q4q:accepted_dominant_chain,6q4q,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6q4q/6q4q_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6q4q/6q4q_pocket_clean_single_chain.pdb,59
protein_group_000275,scPDB:5cvh_2:accepted,5cvh_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5cvh_2/5cvh_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5cvh_2/5cvh_2_pocket_clean_single_chain.pdb,31
