protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000082,PDBbind2020:3irx:accepted_dominant_chain,3irx,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3irx/3irx_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3irx/3irx_pocket_clean_single_chain.pdb,69
protein_group_000082,PDBbind2020:3is9:accepted_dominant_chain,3is9,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3is9/3is9_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3is9/3is9_pocket_clean_single_chain.pdb,73
protein_group_000082,PDBbind2020:4h4m:accepted_dominant_chain,4h4m,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4h4m/4h4m_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4h4m/4h4m_pocket_clean_single_chain.pdb,72
protein_group_000082,PDBbind2020:4o4g:accepted_dominant_chain,4o4g,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4o4g/4o4g_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4o4g/4o4g_pocket_clean_single_chain.pdb,67
protein_group_000082,PDBbind2020:4o44:accepted_dominant_chain,4o44,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4o44/4o44_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4o44/4o44_pocket_clean_single_chain.pdb,72
protein_group_000082,PDBbind2020:5tw3:accepted_dominant_chain,5tw3,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5tw3/5tw3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5tw3/5tw3_pocket_clean_single_chain.pdb,71
protein_group_000082,PDBbind2020:5vqq:accepted_dominant_chain,5vqq,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5vqq/5vqq_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5vqq/5vqq_pocket_clean_single_chain.pdb,76
protein_group_000082,PDBbind2020:5vqr:accepted_dominant_chain,5vqr,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5vqr/5vqr_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5vqr/5vqr_pocket_clean_single_chain.pdb,78
protein_group_000082,PDBbind2020:5vqs:accepted_dominant_chain,5vqs,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5vqs/5vqs_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5vqs/5vqs_pocket_clean_single_chain.pdb,79
protein_group_000082,PDBbind2020:5vqt:accepted_dominant_chain,5vqt,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5vqt/5vqt_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5vqt/5vqt_pocket_clean_single_chain.pdb,75
