protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000087,PDBbind2020:2v58:accepted,2v58,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2v58/2v58_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2v58/2v58_pocket_clean_single_chain.pdb,74
protein_group_000087,PDBbind2020:2v5a:accepted,2v5a,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2v5a/2v5a_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2v5a/2v5a_pocket_clean_single_chain.pdb,80
protein_group_000087,PDBbind2020:2v59:accepted,2v59,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2v59/2v59_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2v59/2v59_pocket_clean_single_chain.pdb,79
protein_group_000087,PDBbind2020:2w6o:accepted,2w6o,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2w6o/2w6o_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2w6o/2w6o_pocket_clean_single_chain.pdb,64
protein_group_000087,PDBbind2020:2w6n:accepted,2w6n,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2w6n/2w6n_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2w6n/2w6n_pocket_clean_single_chain.pdb,79
protein_group_000087,PDBbind2020:2w6p:accepted,2w6p,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2w6p/2w6p_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2w6p/2w6p_pocket_clean_single_chain.pdb,78
protein_group_000087,PDBbind2020:2w6m:accepted,2w6m,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2w6m/2w6m_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2w6m/2w6m_pocket_clean_single_chain.pdb,65
protein_group_000087,PDBbind2020:2w6q:accepted,2w6q,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2w6q/2w6q_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2w6q/2w6q_pocket_clean_single_chain.pdb,68
protein_group_000087,PDBbind2020:2w6z:accepted,2w6z,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2w6z/2w6z_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2w6z/2w6z_pocket_clean_single_chain.pdb,65
protein_group_000087,PDBbind2020:2w71:accepted,2w71,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2w71/2w71_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2w71/2w71_pocket_clean_single_chain.pdb,83
