protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000399,scPDB:3br9_2:accepted,3br9_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3br9_2/3br9_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3br9_2/3br9_2_pocket_clean_single_chain.pdb,46
protein_group_000399,scPDB:3bsa_2:accepted,3bsa_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3bsa_2/3bsa_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3bsa_2/3bsa_2_pocket_clean_single_chain.pdb,45
protein_group_000399,scPDB:3bsc_2:accepted,3bsc_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3bsc_2/3bsc_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3bsc_2/3bsc_2_pocket_clean_single_chain.pdb,42
protein_group_000399,scPDB:3cde_1:accepted,3cde_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3cde_1/3cde_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3cde_1/3cde_1_pocket_clean_single_chain.pdb,44
protein_group_000399,scPDB:3cvk_2:accepted,3cvk_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3cvk_2/3cvk_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3cvk_2/3cvk_2_pocket_clean_single_chain.pdb,40
protein_group_000399,scPDB:3cwj_1:accepted,3cwj_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3cwj_1/3cwj_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3cwj_1/3cwj_1_pocket_clean_single_chain.pdb,45
protein_group_000399,scPDB:3d28_2:accepted,3d28_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3d28_2/3d28_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3d28_2/3d28_2_pocket_clean_single_chain.pdb,34
protein_group_000399,scPDB:3e51_2:accepted,3e51_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3e51_2/3e51_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3e51_2/3e51_2_pocket_clean_single_chain.pdb,45
protein_group_000399,scPDB:3gyn_2:accepted,3gyn_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3gyn_2/3gyn_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3gyn_2/3gyn_2_pocket_clean_single_chain.pdb,45
protein_group_000399,scPDB:3h2l_1:accepted,3h2l_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3h2l_1/3h2l_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3h2l_1/3h2l_1_pocket_clean_single_chain.pdb,41
protein_group_000399,scPDB:3igv_2:accepted,3igv_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3igv_2/3igv_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3igv_2/3igv_2_pocket_clean_single_chain.pdb,44
