protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000199,scPDB:1ai9_2:accepted,1ai9_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ai9_2/1ai9_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ai9_2/1ai9_2_pocket_clean_single_chain.pdb,43
protein_group_000199,scPDB:1aoe_2:accepted,1aoe_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1aoe_2/1aoe_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1aoe_2/1aoe_2_pocket_clean_single_chain.pdb,25
protein_group_000199,scPDB:1ia1_2:accepted,1ia1_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ia1_2/1ia1_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ia1_2/1ia1_2_pocket_clean_single_chain.pdb,25
protein_group_000199,scPDB:1ia1_3:accepted,1ia1_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ia1_3/1ia1_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ia1_3/1ia1_3_pocket_clean_single_chain.pdb,42
protein_group_000199,scPDB:1ia2_2:accepted,1ia2_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ia2_2/1ia2_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ia2_2/1ia2_2_pocket_clean_single_chain.pdb,27
protein_group_000199,scPDB:1ia3_2:accepted,1ia3_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ia3_2/1ia3_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ia3_2/1ia3_2_pocket_clean_single_chain.pdb,28
protein_group_000199,scPDB:1ia4_2:accepted,1ia4_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ia4_2/1ia4_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ia4_2/1ia4_2_pocket_clean_single_chain.pdb,30
protein_group_000199,scPDB:1m78_2:accepted,1m78_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1m78_2/1m78_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1m78_2/1m78_2_pocket_clean_single_chain.pdb,23
protein_group_000199,scPDB:1m79_2:accepted,1m79_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1m79_2/1m79_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1m79_2/1m79_2_pocket_clean_single_chain.pdb,27
protein_group_000199,scPDB:1m78_3:accepted,1m78_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1m78_3/1m78_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1m78_3/1m78_3_pocket_clean_single_chain.pdb,42
protein_group_000199,scPDB:1m7a_2:accepted,1m7a_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1m7a_2/1m7a_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1m7a_2/1m7a_2_pocket_clean_single_chain.pdb,27
protein_group_000199,scPDB:3qlr_2:accepted,3qlr_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3qlr_2/3qlr_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3qlr_2/3qlr_2_pocket_clean_single_chain.pdb,30
protein_group_000199,scPDB:3qlr_3:accepted,3qlr_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3qlr_3/3qlr_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3qlr_3/3qlr_3_pocket_clean_single_chain.pdb,42
protein_group_000199,scPDB:3qls_1:accepted,3qls_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3qls_1/3qls_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3qls_1/3qls_1_pocket_clean_single_chain.pdb,29
protein_group_000199,scPDB:3qls_3:accepted,3qls_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3qls_3/3qls_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3qls_3/3qls_3_pocket_clean_single_chain.pdb,41
protein_group_000199,scPDB:3qlw_2:accepted,3qlw_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3qlw_2/3qlw_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3qlw_2/3qlw_2_pocket_clean_single_chain.pdb,28
protein_group_000199,scPDB:4h95_1:accepted,4h95_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4h95_1/4h95_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4h95_1/4h95_1_pocket_clean_single_chain.pdb,29
protein_group_000199,scPDB:4h97_2:accepted,4h97_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4h97_2/4h97_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4h97_2/4h97_2_pocket_clean_single_chain.pdb,28
protein_group_000199,scPDB:4h96_1:accepted,4h96_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4h96_1/4h96_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4h96_1/4h96_1_pocket_clean_single_chain.pdb,26
