protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000246,scPDB:1bwc_1:accepted,1bwc_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1bwc_1/1bwc_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1bwc_1/1bwc_1_pocket_clean_single_chain.pdb,61
protein_group_000246,scPDB:1gra_1:accepted,1gra_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1gra_1/1gra_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1gra_1/1gra_1_pocket_clean_single_chain.pdb,61
protein_group_000246,scPDB:1gre_1:accepted,1gre_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1gre_1/1gre_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1gre_1/1gre_1_pocket_clean_single_chain.pdb,60
protein_group_000246,scPDB:1grb_1:accepted,1grb_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1grb_1/1grb_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1grb_1/1grb_1_pocket_clean_single_chain.pdb,60
protein_group_000246,scPDB:1grh_1:accepted,1grh_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1grh_1/1grh_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1grh_1/1grh_1_pocket_clean_single_chain.pdb,61
protein_group_000246,scPDB:2gh5_1:accepted_dominant_chain,2gh5_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2gh5_1/2gh5_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2gh5_1/2gh5_1_pocket_clean_single_chain.pdb,62
protein_group_000246,scPDB:3djg_1:accepted,3djg_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3djg_1/3djg_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3djg_1/3djg_1_pocket_clean_single_chain.pdb,61
protein_group_000246,scPDB:3djj_1:accepted,3djj_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3djj_1/3djj_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3djj_1/3djj_1_pocket_clean_single_chain.pdb,60
protein_group_000246,scPDB:3dk4_2:accepted,3dk4_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3dk4_2/3dk4_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3dk4_2/3dk4_2_pocket_clean_single_chain.pdb,42
protein_group_000246,scPDB:3dk4_1:accepted,3dk4_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3dk4_1/3dk4_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3dk4_1/3dk4_1_pocket_clean_single_chain.pdb,62
protein_group_000246,scPDB:3dk8_1:accepted,3dk8_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3dk8_1/3dk8_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3dk8_1/3dk8_1_pocket_clean_single_chain.pdb,60
protein_group_000246,scPDB:3dk9_1:accepted,3dk9_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3dk9_1/3dk9_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3dk9_1/3dk9_1_pocket_clean_single_chain.pdb,61
protein_group_000246,scPDB:3grs_1:accepted,3grs_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3grs_1/3grs_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3grs_1/3grs_1_pocket_clean_single_chain.pdb,61
protein_group_000246,scPDB:3sqp_1:accepted_dominant_chain,3sqp_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3sqp_1/3sqp_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3sqp_1/3sqp_1_pocket_clean_single_chain.pdb,62
protein_group_000246,scPDB:4gr1_1:accepted,4gr1_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4gr1_1/4gr1_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4gr1_1/4gr1_1_pocket_clean_single_chain.pdb,16
protein_group_000246,scPDB:4gr1_2:accepted,4gr1_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4gr1_2/4gr1_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4gr1_2/4gr1_2_pocket_clean_single_chain.pdb,60
