protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000415,PDBbind2020:1uk0:accepted,1uk0,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1uk0/1uk0_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1uk0/1uk0_pocket_clean_single_chain.pdb,98
protein_group_000415,PDBbind2020:1uk1:accepted,1uk1,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1uk1/1uk1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1uk1/1uk1_pocket_clean_single_chain.pdb,103
protein_group_000415,PDBbind2020:1wok:accepted,1wok,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1wok/1wok_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1wok/1wok_pocket_clean_single_chain.pdb,83
protein_group_000415,PDBbind2020:2rcw:accepted,2rcw,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2rcw/2rcw_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2rcw/2rcw_pocket_clean_single_chain.pdb,91
protein_group_000415,PDBbind2020:4pjt:accepted,4pjt,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4pjt/4pjt_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4pjt/4pjt_pocket_clean_single_chain.pdb,86
protein_group_000415,PDBbind2020:5a00:accepted,5a00,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5a00/5a00_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5a00/5a00_pocket_clean_single_chain.pdb,90
protein_group_000415,PDBbind2020:4zzz:accepted,4zzz,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4zzz/4zzz_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4zzz/4zzz_pocket_clean_single_chain.pdb,86
protein_group_000415,PDBbind2020:5ha9:accepted,5ha9,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ha9/5ha9_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ha9/5ha9_pocket_clean_single_chain.pdb,87
protein_group_000415,scPDB:1uk0_1:accepted,1uk0_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1uk0_1/1uk0_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1uk0_1/1uk0_1_pocket_clean_single_chain.pdb,34
protein_group_000415,scPDB:1uk1_2:accepted,1uk1_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1uk1_2/1uk1_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1uk1_2/1uk1_2_pocket_clean_single_chain.pdb,37
protein_group_000415,scPDB:2rcw_1:accepted,2rcw_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2rcw_1/2rcw_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2rcw_1/2rcw_1_pocket_clean_single_chain.pdb,28
