protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000057,PDBbind2020:1gni:accepted,1gni,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1gni/1gni_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1gni/1gni_pocket_clean_single_chain.pdb,82
protein_group_000057,PDBbind2020:1gnj:accepted,1gnj,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1gnj/1gnj_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1gnj/1gnj_pocket_clean_single_chain.pdb,82
protein_group_000057,PDBbind2020:1h9z:accepted,1h9z,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h9z/1h9z_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1h9z/1h9z_pocket_clean_single_chain.pdb,91
protein_group_000057,PDBbind2020:1ha2:accepted,1ha2,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ha2/1ha2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ha2/1ha2_pocket_clean_single_chain.pdb,91
protein_group_000057,PDBbind2020:1hk4:accepted,1hk4,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1hk4/1hk4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1hk4/1hk4_pocket_clean_single_chain.pdb,68
protein_group_000057,PDBbind2020:1hk1:accepted,1hk1,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1hk1/1hk1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1hk1/1hk1_pocket_clean_single_chain.pdb,100
protein_group_000057,PDBbind2020:2ydf:accepted,2ydf,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2ydf/2ydf_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2ydf/2ydf_pocket_clean_single_chain.pdb,82
protein_group_000057,PDBbind2020:3cx9:accepted,3cx9,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3cx9/3cx9_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3cx9/3cx9_pocket_clean_single_chain.pdb,108
protein_group_000057,PDBbind2020:6ezq:accepted,6ezq,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6ezq/6ezq_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6ezq/6ezq_pocket_clean_single_chain.pdb,106
protein_group_000057,scPDB:1e7c_5:accepted,1e7c_5,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1e7c_5/1e7c_5_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1e7c_5/1e7c_5_pocket_clean_single_chain.pdb,14
protein_group_000057,scPDB:1e7b_2:accepted,1e7b_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1e7b_2/1e7b_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1e7b_2/1e7b_2_pocket_clean_single_chain.pdb,16
protein_group_000057,scPDB:1e7a_2:accepted,1e7a_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1e7a_2/1e7a_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1e7a_2/1e7a_2_pocket_clean_single_chain.pdb,19
protein_group_000057,scPDB:1h9z_1:accepted,1h9z_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1h9z_1/1h9z_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1h9z_1/1h9z_1_pocket_clean_single_chain.pdb,26
protein_group_000057,scPDB:1ha2_1:accepted,1ha2_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ha2_1/1ha2_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ha2_1/1ha2_1_pocket_clean_single_chain.pdb,29
protein_group_000057,scPDB:1hk4_1:accepted,1hk4_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1hk4_1/1hk4_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1hk4_1/1hk4_1_pocket_clean_single_chain.pdb,27
protein_group_000057,scPDB:1ysx_1:accepted,1ysx_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ysx_1/1ysx_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ysx_1/1ysx_1_pocket_clean_single_chain.pdb,40
protein_group_000057,scPDB:2bx8_3:accepted,2bx8_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bx8_3/2bx8_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bx8_3/2bx8_3_pocket_clean_single_chain.pdb,26
protein_group_000057,scPDB:2bxf_2:accepted,2bxf_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bxf_2/2bxf_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bxf_2/2bxf_2_pocket_clean_single_chain.pdb,30
protein_group_000057,scPDB:2bxh_4:accepted,2bxh_4,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bxh_4/2bxh_4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bxh_4/2bxh_4_pocket_clean_single_chain.pdb,14
protein_group_000057,scPDB:2bxl_1:accepted,2bxl_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bxl_1/2bxl_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bxl_1/2bxl_1_pocket_clean_single_chain.pdb,22
protein_group_000057,scPDB:2bxm_2:accepted,2bxm_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bxm_2/2bxm_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bxm_2/2bxm_2_pocket_clean_single_chain.pdb,23
protein_group_000057,scPDB:2bxg_4:accepted,2bxg_4,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bxg_4/2bxg_4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bxg_4/2bxg_4_pocket_clean_single_chain.pdb,20
protein_group_000057,scPDB:2bxn_1:accepted,2bxn_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bxn_1/2bxn_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bxn_1/2bxn_1_pocket_clean_single_chain.pdb,38
protein_group_000057,scPDB:2bxo_1:accepted,2bxo_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bxo_1/2bxo_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bxo_1/2bxo_1_pocket_clean_single_chain.pdb,27
protein_group_000057,scPDB:2i30_1:accepted,2i30_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2i30_1/2i30_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2i30_1/2i30_1_pocket_clean_single_chain.pdb,17
protein_group_000057,scPDB:3b9l_2:accepted,3b9l_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3b9l_2/3b9l_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3b9l_2/3b9l_2_pocket_clean_single_chain.pdb,21
protein_group_000057,scPDB:3b9m_3:accepted,3b9m_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3b9m_3/3b9m_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3b9m_3/3b9m_3_pocket_clean_single_chain.pdb,16
protein_group_000057,scPDB:3b9m_1:accepted,3b9m_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3b9m_1/3b9m_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3b9m_1/3b9m_1_pocket_clean_single_chain.pdb,21
protein_group_000057,scPDB:3lu7_2:accepted,3lu7_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3lu7_2/3lu7_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3lu7_2/3lu7_2_pocket_clean_single_chain.pdb,32
protein_group_000057,scPDB:3lu6_1:accepted,3lu6_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3lu6_1/3lu6_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3lu6_1/3lu6_1_pocket_clean_single_chain.pdb,30
protein_group_000057,scPDB:3lu8_1:accepted,3lu8_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3lu8_1/3lu8_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3lu8_1/3lu8_1_pocket_clean_single_chain.pdb,26
protein_group_000057,scPDB:3uiv_1:accepted,3uiv_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3uiv_1/3uiv_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3uiv_1/3uiv_1_pocket_clean_single_chain.pdb,20
protein_group_000057,scPDB:4l8u_1:accepted,4l8u_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4l8u_1/4l8u_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4l8u_1/4l8u_1_pocket_clean_single_chain.pdb,26
protein_group_000057,scPDB:4la0_2:accepted,4la0_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4la0_2/4la0_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4la0_2/4la0_2_pocket_clean_single_chain.pdb,21
protein_group_000057,scPDB:4l9q_1:accepted_dominant_chain,4l9q_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4l9q_1/4l9q_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4l9q_1/4l9q_1_pocket_clean_single_chain.pdb,36
protein_group_000057,scPDB:4l9k_1:accepted_dominant_chain,4l9k_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4l9k_1/4l9k_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4l9k_1/4l9k_1_pocket_clean_single_chain.pdb,26
protein_group_000057,scPDB:4lb2_3:accepted,4lb2_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4lb2_3/4lb2_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4lb2_3/4lb2_3_pocket_clean_single_chain.pdb,20
protein_group_000057,scPDB:4lb9_1:accepted,4lb9_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4lb9_1/4lb9_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4lb9_1/4lb9_1_pocket_clean_single_chain.pdb,28
protein_group_000057,scPDB:4z69_2:accepted,4z69_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4z69_2/4z69_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4z69_2/4z69_2_pocket_clean_single_chain.pdb,23
