protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000458,scPDB:5kf2_2:accepted,5kf2_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf2_2/5kf2_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf2_2/5kf2_2_pocket_clean_single_chain.pdb,36
protein_group_000458,scPDB:5kf1_2:accepted,5kf1_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf1_2/5kf1_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf1_2/5kf1_2_pocket_clean_single_chain.pdb,22
protein_group_000458,scPDB:5kf8_1:accepted,5kf8_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf8_1/5kf8_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf8_1/5kf8_1_pocket_clean_single_chain.pdb,35
protein_group_000458,scPDB:5kf8_2:accepted,5kf8_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf8_2/5kf8_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf8_2/5kf8_2_pocket_clean_single_chain.pdb,25
protein_group_000458,scPDB:5kf2_1:accepted,5kf2_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf2_1/5kf2_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf2_1/5kf2_1_pocket_clean_single_chain.pdb,21
protein_group_000458,scPDB:5kf1_1:accepted_dominant_chain,5kf1_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf1_1/5kf1_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf1_1/5kf1_1_pocket_clean_single_chain.pdb,36
protein_group_000458,scPDB:5kf9_1:accepted,5kf9_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf9_1/5kf9_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf9_1/5kf9_1_pocket_clean_single_chain.pdb,36
protein_group_000458,scPDB:5kf9_2:accepted,5kf9_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf9_2/5kf9_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kf9_2/5kf9_2_pocket_clean_single_chain.pdb,21
protein_group_000458,scPDB:5kgj_2:accepted,5kgj_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kgj_2/5kgj_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kgj_2/5kgj_2_pocket_clean_single_chain.pdb,36
protein_group_000458,scPDB:5kgp_1:accepted_dominant_chain,5kgp_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kgp_1/5kgp_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5kgp_1/5kgp_1_pocket_clean_single_chain.pdb,36
