protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000225,PDBbind2020:3h22:accepted,3h22,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h22/3h22_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h22/3h22_pocket_clean_single_chain.pdb,69
protein_group_000225,PDBbind2020:3h23:accepted,3h23,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h23/3h23_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h23/3h23_pocket_clean_single_chain.pdb,89
protein_group_000225,PDBbind2020:3h21:accepted,3h21,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h21/3h21_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h21/3h21_pocket_clean_single_chain.pdb,80
protein_group_000225,PDBbind2020:3h26:accepted,3h26,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h26/3h26_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h26/3h26_pocket_clean_single_chain.pdb,76
protein_group_000225,PDBbind2020:3h2a:accepted,3h2a,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h2a/3h2a_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h2a/3h2a_pocket_clean_single_chain.pdb,76
protein_group_000225,PDBbind2020:3h2f:accepted,3h2f,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h2f/3h2f_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h2f/3h2f_pocket_clean_single_chain.pdb,76
protein_group_000225,PDBbind2020:3h2m:accepted,3h2m,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h2m/3h2m_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h2m/3h2m_pocket_clean_single_chain.pdb,83
protein_group_000225,PDBbind2020:3h2o:accepted,3h2o,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h2o/3h2o_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h2o/3h2o_pocket_clean_single_chain.pdb,83
protein_group_000225,PDBbind2020:3h2n:accepted,3h2n,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h2n/3h2n_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3h2n/3h2n_pocket_clean_single_chain.pdb,80
protein_group_000225,PDBbind2020:4d8a:accepted,4d8a,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4d8a/4d8a_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4d8a/4d8a_pocket_clean_single_chain.pdb,83
protein_group_000225,PDBbind2020:4d8z:accepted,4d8z,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4d8z/4d8z_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4d8z/4d8z_pocket_clean_single_chain.pdb,74
protein_group_000225,PDBbind2020:4d9p:accepted,4d9p,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4d9p/4d9p_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4d9p/4d9p_pocket_clean_single_chain.pdb,80
protein_group_000225,PDBbind2020:4daf:accepted,4daf,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4daf/4daf_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4daf/4daf_pocket_clean_single_chain.pdb,75
protein_group_000225,PDBbind2020:4dai:accepted,4dai,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4dai/4dai_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4dai/4dai_pocket_clean_single_chain.pdb,78
protein_group_000225,PDBbind2020:4db7:accepted,4db7,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4db7/4db7_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4db7/4db7_pocket_clean_single_chain.pdb,78
