protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000137,scPDB:1iqe_1:accepted,1iqe_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1iqe_1/1iqe_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1iqe_1/1iqe_1_pocket_clean_single_chain.pdb,39
protein_group_000137,scPDB:1iqh_1:accepted,1iqh_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1iqh_1/1iqh_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1iqh_1/1iqh_1_pocket_clean_single_chain.pdb,35
protein_group_000137,scPDB:1iqg_1:accepted,1iqg_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1iqg_1/1iqg_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1iqg_1/1iqg_1_pocket_clean_single_chain.pdb,37
protein_group_000137,scPDB:1lpk_1:accepted,1lpk_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1lpk_1/1lpk_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1lpk_1/1lpk_1_pocket_clean_single_chain.pdb,34
protein_group_000137,scPDB:1lqd_1:accepted,1lqd_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1lqd_1/1lqd_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1lqd_1/1lqd_1_pocket_clean_single_chain.pdb,32
protein_group_000137,scPDB:1mq6_1:accepted,1mq6_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1mq6_1/1mq6_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1mq6_1/1mq6_1_pocket_clean_single_chain.pdb,34
protein_group_000137,scPDB:1nfx_1:accepted,1nfx_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1nfx_1/1nfx_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1nfx_1/1nfx_1_pocket_clean_single_chain.pdb,32
protein_group_000137,scPDB:1nfy_1:accepted,1nfy_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1nfy_1/1nfy_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1nfy_1/1nfy_1_pocket_clean_single_chain.pdb,34
protein_group_000137,scPDB:2cji_1:accepted,2cji_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2cji_1/2cji_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2cji_1/2cji_1_pocket_clean_single_chain.pdb,34
protein_group_000137,scPDB:2ei7_1:accepted,2ei7_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2ei7_1/2ei7_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2ei7_1/2ei7_1_pocket_clean_single_chain.pdb,33
protein_group_000137,scPDB:2g00_1:accepted,2g00_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2g00_1/2g00_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2g00_1/2g00_1_pocket_clean_single_chain.pdb,35
protein_group_000137,scPDB:2j34_1:accepted,2j34_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2j34_1/2j34_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2j34_1/2j34_1_pocket_clean_single_chain.pdb,34
