protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000231,PDBbind2020:5i9z:accepted,5i9z,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5i9z/5i9z_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5i9z/5i9z_pocket_clean_single_chain.pdb,73
protein_group_000231,PDBbind2020:5i9x:accepted,5i9x,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5i9x/5i9x_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5i9x/5i9x_pocket_clean_single_chain.pdb,87
protein_group_000231,PDBbind2020:5i9y:accepted,5i9y,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5i9y/5i9y_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5i9y/5i9y_pocket_clean_single_chain.pdb,87
protein_group_000231,PDBbind2020:5ia2:accepted,5ia2,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ia2/5ia2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ia2/5ia2_pocket_clean_single_chain.pdb,93
protein_group_000231,PDBbind2020:5ia4:accepted,5ia4,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ia4/5ia4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ia4/5ia4_pocket_clean_single_chain.pdb,108
protein_group_000231,PDBbind2020:5ia5:accepted,5ia5,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ia5/5ia5_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ia5/5ia5_pocket_clean_single_chain.pdb,108
protein_group_000231,PDBbind2020:5nk6:accepted,5nk6,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5nk6/5nk6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5nk6/5nk6_pocket_clean_single_chain.pdb,87
protein_group_000231,PDBbind2020:5nk2:accepted,5nk2,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5nk2/5nk2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5nk2/5nk2_pocket_clean_single_chain.pdb,89
protein_group_000231,PDBbind2020:5nk3:accepted,5nk3,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5nk3/5nk3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5nk3/5nk3_pocket_clean_single_chain.pdb,87
protein_group_000231,PDBbind2020:5nk4:accepted,5nk4,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5nk4/5nk4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5nk4/5nk4_pocket_clean_single_chain.pdb,89
