protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000269,PDBbind2020:3arp:accepted,3arp,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3arp/3arp_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3arp/3arp_pocket_clean_single_chain.pdb,106
protein_group_000269,PDBbind2020:3arq:accepted,3arq,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3arq/3arq_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3arq/3arq_pocket_clean_single_chain.pdb,78
protein_group_000269,PDBbind2020:3arr:accepted,3arr,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3arr/3arr_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3arr/3arr_pocket_clean_single_chain.pdb,77
protein_group_000269,PDBbind2020:3arv:accepted,3arv,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3arv/3arv_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3arv/3arv_pocket_clean_single_chain.pdb,62
protein_group_000269,PDBbind2020:3arw:accepted,3arw,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3arw/3arw_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3arw/3arw_pocket_clean_single_chain.pdb,66
protein_group_000269,PDBbind2020:3ary:accepted,3ary,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3ary/3ary_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3ary/3ary_pocket_clean_single_chain.pdb,62
protein_group_000269,PDBbind2020:3arz:accepted,3arz,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3arz/3arz_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3arz/3arz_pocket_clean_single_chain.pdb,61
protein_group_000269,PDBbind2020:3arx:accepted,3arx,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3arx/3arx_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3arx/3arx_pocket_clean_single_chain.pdb,81
protein_group_000269,scPDB:3arp_1:accepted,3arp_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3arp_1/3arp_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3arp_1/3arp_1_pocket_clean_single_chain.pdb,26
protein_group_000269,scPDB:3arq_1:accepted,3arq_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3arq_1/3arq_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3arq_1/3arq_1_pocket_clean_single_chain.pdb,25
protein_group_000269,scPDB:3arx_1:accepted,3arx_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3arx_1/3arx_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3arx_1/3arx_1_pocket_clean_single_chain.pdb,20
protein_group_000269,scPDB:3arw_1:accepted,3arw_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3arw_1/3arw_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3arw_1/3arw_1_pocket_clean_single_chain.pdb,17
protein_group_000269,scPDB:3arv_2:accepted,3arv_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3arv_2/3arv_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3arv_2/3arv_2_pocket_clean_single_chain.pdb,17
protein_group_000269,scPDB:3ary_1:accepted,3ary_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3ary_1/3ary_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3ary_1/3ary_1_pocket_clean_single_chain.pdb,16
protein_group_000269,scPDB:3arz_1:accepted,3arz_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3arz_1/3arz_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3arz_1/3arz_1_pocket_clean_single_chain.pdb,17
