protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000274,PDBbind2020:1rej:accepted,1rej,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1rej/1rej_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1rej/1rej_pocket_clean_single_chain.pdb,88
protein_group_000274,PDBbind2020:1re8:accepted,1re8,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1re8/1re8_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1re8/1re8_pocket_clean_single_chain.pdb,99
protein_group_000274,PDBbind2020:1rek:accepted,1rek,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1rek/1rek_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1rek/1rek_pocket_clean_single_chain.pdb,109
protein_group_000274,PDBbind2020:2erz:accepted_dominant_chain,2erz,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2erz/2erz_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2erz/2erz_pocket_clean_single_chain.pdb,74
protein_group_000274,PDBbind2020:3ow3:accepted_dominant_chain,3ow3,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3ow3/3ow3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3ow3/3ow3_pocket_clean_single_chain.pdb,88
protein_group_000274,scPDB:1bx6_1:accepted,1bx6_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1bx6_1/1bx6_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1bx6_1/1bx6_1_pocket_clean_single_chain.pdb,40
protein_group_000274,scPDB:1rej_1:accepted,1rej_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1rej_1/1rej_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1rej_1/1rej_1_pocket_clean_single_chain.pdb,33
protein_group_000274,scPDB:1rek_1:accepted,1rek_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1rek_1/1rek_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1rek_1/1rek_1_pocket_clean_single_chain.pdb,44
protein_group_000274,scPDB:1rek_2:accepted,1rek_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1rek_2/1rek_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1rek_2/1rek_2_pocket_clean_single_chain.pdb,13
protein_group_000274,scPDB:2erz_1:accepted_dominant_chain,2erz_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2erz_1/2erz_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2erz_1/2erz_1_pocket_clean_single_chain.pdb,27
protein_group_000274,scPDB:3fjq_1:accepted_dominant_chain,3fjq_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3fjq_1/3fjq_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3fjq_1/3fjq_1_pocket_clean_single_chain.pdb,38
protein_group_000274,scPDB:3idc_1:accepted_dominant_chain,3idc_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3idc_1/3idc_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3idc_1/3idc_1_pocket_clean_single_chain.pdb,39
protein_group_000274,scPDB:3idb_1:accepted_dominant_chain,3idb_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3idb_1/3idb_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3idb_1/3idb_1_pocket_clean_single_chain.pdb,37
protein_group_000274,scPDB:3ow3_1:accepted_dominant_chain,3ow3_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3ow3_1/3ow3_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3ow3_1/3ow3_1_pocket_clean_single_chain.pdb,34
protein_group_000274,scPDB:4hpt_1:accepted_dominant_chain,4hpt_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4hpt_1/4hpt_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4hpt_1/4hpt_1_pocket_clean_single_chain.pdb,37
