protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000086,PDBbind2020:3whw:accepted,3whw,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3whw/3whw_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3whw/3whw_pocket_clean_single_chain.pdb,96
protein_group_000086,PDBbind2020:4c9x:accepted,4c9x,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c9x/4c9x_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c9x/4c9x_pocket_clean_single_chain.pdb,77
protein_group_000086,PDBbind2020:4c9w:accepted,4c9w,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c9w/4c9w_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4c9w/4c9w_pocket_clean_single_chain.pdb,79
protein_group_000086,PDBbind2020:4n1t:accepted,4n1t,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4n1t/4n1t_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4n1t/4n1t_pocket_clean_single_chain.pdb,83
protein_group_000086,PDBbind2020:4n1u:accepted_dominant_chain,4n1u,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4n1u/4n1u_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4n1u/4n1u_pocket_clean_single_chain.pdb,84
protein_group_000086,PDBbind2020:5ans:accepted,5ans,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ans/5ans_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ans/5ans_pocket_clean_single_chain.pdb,93
protein_group_000086,PDBbind2020:5anu:accepted,5anu,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5anu/5anu_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5anu/5anu_pocket_clean_single_chain.pdb,92
protein_group_000086,PDBbind2020:5anv:accepted,5anv,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5anv/5anv_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5anv/5anv_pocket_clean_single_chain.pdb,93
protein_group_000086,PDBbind2020:5ant:accepted,5ant,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ant/5ant_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ant/5ant_pocket_clean_single_chain.pdb,88
protein_group_000086,PDBbind2020:5anw:accepted,5anw,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5anw/5anw_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5anw/5anw_pocket_clean_single_chain.pdb,91
