protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000460,scPDB:4ho2_1:accepted,4ho2_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho2_1/4ho2_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho2_1/4ho2_1_pocket_clean_single_chain.pdb,23
protein_group_000460,scPDB:4ho3_1:accepted,4ho3_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho3_1/4ho3_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho3_1/4ho3_1_pocket_clean_single_chain.pdb,31
protein_group_000460,scPDB:4ho6_2:accepted,4ho6_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho6_2/4ho6_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho6_2/4ho6_2_pocket_clean_single_chain.pdb,21
protein_group_000460,scPDB:4ho6_1:accepted,4ho6_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho6_1/4ho6_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho6_1/4ho6_1_pocket_clean_single_chain.pdb,42
protein_group_000460,scPDB:4ho4_2:accepted_dominant_chain,4ho4_2,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho4_2/4ho4_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho4_2/4ho4_2_pocket_clean_single_chain.pdb,19
protein_group_000460,scPDB:4ho8_8:accepted_dominant_chain,4ho8_8,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho8_8/4ho8_8_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho8_8/4ho8_8_pocket_clean_single_chain.pdb,19
protein_group_000460,scPDB:4ho8_1:accepted_dominant_chain,4ho8_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho8_1/4ho8_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho8_1/4ho8_1_pocket_clean_single_chain.pdb,43
protein_group_000460,scPDB:4ho9_2:accepted_dominant_chain,4ho9_2,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho9_2/4ho9_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho9_2/4ho9_2_pocket_clean_single_chain.pdb,19
protein_group_000460,scPDB:4ho9_3:accepted_dominant_chain,4ho9_3,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho9_3/4ho9_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho9_3/4ho9_3_pocket_clean_single_chain.pdb,43
protein_group_000460,scPDB:4ho5_3:accepted_dominant_chain,4ho5_3,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho5_3/4ho5_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4ho5_3/4ho5_3_pocket_clean_single_chain.pdb,42
