protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000485,PDBbind2020:4qip:accepted,4qip,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4qip/4qip_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4qip/4qip_pocket_clean_single_chain.pdb,54
protein_group_000485,scPDB:4a80_1:accepted,4a80_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a80_1/4a80_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a80_1/4a80_1_pocket_clean_single_chain.pdb,27
protein_group_000485,scPDB:4a81_2:accepted,4a81_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a81_2/4a81_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a81_2/4a81_2_pocket_clean_single_chain.pdb,28
protein_group_000485,scPDB:4a86_1:accepted,4a86_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a86_1/4a86_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a86_1/4a86_1_pocket_clean_single_chain.pdb,27
protein_group_000485,scPDB:4a81_1:accepted,4a81_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a81_1/4a81_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a81_1/4a81_1_pocket_clean_single_chain.pdb,32
protein_group_000485,scPDB:4a83_2:accepted,4a83_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a83_2/4a83_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a83_2/4a83_2_pocket_clean_single_chain.pdb,31
protein_group_000485,scPDB:4a86_2:accepted,4a86_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a86_2/4a86_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a86_2/4a86_2_pocket_clean_single_chain.pdb,23
protein_group_000485,scPDB:4a87_1:accepted,4a87_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a87_1/4a87_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a87_1/4a87_1_pocket_clean_single_chain.pdb,28
protein_group_000485,scPDB:4a8g_1:accepted,4a8g_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a8g_1/4a8g_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a8g_1/4a8g_1_pocket_clean_single_chain.pdb,29
protein_group_000485,scPDB:4a85_1:accepted,4a85_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a85_1/4a85_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a85_1/4a85_1_pocket_clean_single_chain.pdb,24
