protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000140,PDBbind2020:2y1w:accepted_dominant_chain,2y1w,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2y1w/2y1w_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2y1w/2y1w_pocket_clean_single_chain.pdb,92
protein_group_000140,PDBbind2020:2y1x:accepted_dominant_chain,2y1x,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2y1x/2y1x_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2y1x/2y1x_pocket_clean_single_chain.pdb,89
protein_group_000140,PDBbind2020:5k8v:accepted_dominant_chain,5k8v,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5k8v/5k8v_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5k8v/5k8v_pocket_clean_single_chain.pdb,98
protein_group_000140,PDBbind2020:5lgs:accepted_dominant_chain,5lgs,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5lgs/5lgs_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5lgs/5lgs_pocket_clean_single_chain.pdb,131
protein_group_000140,PDBbind2020:5lgq:accepted_dominant_chain,5lgq,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5lgq/5lgq_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5lgq/5lgq_pocket_clean_single_chain.pdb,133
protein_group_000140,PDBbind2020:5tbj:accepted_dominant_chain,5tbj,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5tbj/5tbj_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5tbj/5tbj_pocket_clean_single_chain.pdb,109
protein_group_000140,PDBbind2020:5u4x:accepted_dominant_chain,5u4x,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5u4x/5u4x_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5u4x/5u4x_pocket_clean_single_chain.pdb,87
protein_group_000140,PDBbind2020:6arj:accepted_dominant_chain,6arj,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6arj/6arj_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6arj/6arj_pocket_clean_single_chain.pdb,92
protein_group_000140,PDBbind2020:6arv:accepted_dominant_chain,6arv,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6arv/6arv_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6arv/6arv_pocket_clean_single_chain.pdb,91
protein_group_000140,PDBbind2020:6izq:accepted_dominant_chain,6izq,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6izq/6izq_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6izq/6izq_pocket_clean_single_chain.pdb,75
protein_group_000140,scPDB:2v74_1:accepted,2v74_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2v74_1/2v74_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2v74_1/2v74_1_pocket_clean_single_chain.pdb,35
protein_group_000140,scPDB:2y1w_4:accepted,2y1w_4,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2y1w_4/2y1w_4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2y1w_4/2y1w_4_pocket_clean_single_chain.pdb,32
protein_group_000140,scPDB:2y1w_5:accepted,2y1w_5,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2y1w_5/2y1w_5_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2y1w_5/2y1w_5_pocket_clean_single_chain.pdb,40
protein_group_000140,scPDB:2y1x_2:accepted,2y1x_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2y1x_2/2y1x_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2y1x_2/2y1x_2_pocket_clean_single_chain.pdb,29
protein_group_000140,scPDB:2y1x_6:accepted,2y1x_6,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2y1x_6/2y1x_6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2y1x_6/2y1x_6_pocket_clean_single_chain.pdb,37
protein_group_000140,scPDB:3b3j_4:accepted,3b3j_4,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3b3j_4/3b3j_4_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3b3j_4/3b3j_4_pocket_clean_single_chain.pdb,16
protein_group_000140,scPDB:3b3f_2:accepted,3b3f_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3b3f_2/3b3f_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3b3f_2/3b3f_2_pocket_clean_single_chain.pdb,36
protein_group_000140,scPDB:5dx1_3:accepted,5dx1_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5dx1_3/5dx1_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5dx1_3/5dx1_3_pocket_clean_single_chain.pdb,39
protein_group_000140,scPDB:5dwq_1:accepted,5dwq_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5dwq_1/5dwq_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5dwq_1/5dwq_1_pocket_clean_single_chain.pdb,40
protein_group_000140,scPDB:5dxa_2:accepted,5dxa_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5dxa_2/5dxa_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5dxa_2/5dxa_2_pocket_clean_single_chain.pdb,39
protein_group_000140,scPDB:5dxj_1:accepted,5dxj_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5dxj_1/5dxj_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5dxj_1/5dxj_1_pocket_clean_single_chain.pdb,40
protein_group_000140,scPDB:5dx8_1:accepted,5dx8_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5dx8_1/5dx8_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5dx8_1/5dx8_1_pocket_clean_single_chain.pdb,39
protein_group_000140,PDBbind2020:5lgr:accepted_pseudo_chainA,5lgr,PDBbind2020,accepted_pseudo_chainA,accepted_pseudo_chainA,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_pseudo_chainA_from_rejected_debug/5lgr/5lgr_protein_pseudo_chainA.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_pseudo_chainA_from_rejected_debug/5lgr/5lgr_pocket_pseudo_chainA.pdb,181
