protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000355,PDBbind2020:4ly9:accepted,4ly9,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ly9/4ly9_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ly9/4ly9_pocket_clean_single_chain.pdb,99
protein_group_000355,PDBbind2020:4mqu:accepted,4mqu,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4mqu/4mqu_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4mqu/4mqu_pocket_clean_single_chain.pdb,101
protein_group_000355,PDBbind2020:4mro:accepted,4mro,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4mro/4mro_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4mro/4mro_pocket_clean_single_chain.pdb,97
protein_group_000355,PDBbind2020:4msu:accepted,4msu,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4msu/4msu_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4msu/4msu_pocket_clean_single_chain.pdb,94
protein_group_000355,PDBbind2020:4ohk:accepted,4ohk,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ohk/4ohk_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ohk/4ohk_pocket_clean_single_chain.pdb,107
protein_group_000355,PDBbind2020:4ohm:accepted,4ohm,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ohm/4ohm_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ohm/4ohm_pocket_clean_single_chain.pdb,101
protein_group_000355,PDBbind2020:4oho:accepted,4oho,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4oho/4oho_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4oho/4oho_pocket_clean_single_chain.pdb,100
protein_group_000355,PDBbind2020:4ohp:accepted,4ohp,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ohp/4ohp_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4ohp/4ohp_pocket_clean_single_chain.pdb,101
protein_group_000355,PDBbind2020:4olh:accepted,4olh,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4olh/4olh_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4olh/4olh_pocket_clean_single_chain.pdb,99
protein_group_000355,PDBbind2020:4op3:accepted,4op3,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4op3/4op3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4op3/4op3_pocket_clean_single_chain.pdb,99
protein_group_000355,PDBbind2020:4op1:accepted,4op1,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4op1/4op1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4op1/4op1_pocket_clean_single_chain.pdb,99
protein_group_000355,PDBbind2020:4op2:accepted,4op2,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4op2/4op2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4op2/4op2_pocket_clean_single_chain.pdb,99
