protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000273,PDBbind2020:1nu1:accepted_dominant_chain,1nu1,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1nu1/1nu1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1nu1/1nu1_pocket_clean_single_chain.pdb,76
protein_group_000273,PDBbind2020:1ntk:accepted_dominant_chain,1ntk,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ntk/1ntk_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ntk/1ntk_pocket_clean_single_chain.pdb,89
protein_group_000273,PDBbind2020:1sqb:accepted,1sqb,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1sqb/1sqb_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1sqb/1sqb_pocket_clean_single_chain.pdb,95
protein_group_000273,PDBbind2020:1sqq:accepted,1sqq,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1sqq/1sqq_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1sqq/1sqq_pocket_clean_single_chain.pdb,92
protein_group_000273,PDBbind2020:1sqp:accepted_dominant_chain,1sqp,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1sqp/1sqp_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1sqp/1sqp_pocket_clean_single_chain.pdb,107
protein_group_000273,scPDB:1l0l_1:accepted,1l0l_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1l0l_1/1l0l_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1l0l_1/1l0l_1_pocket_clean_single_chain.pdb,34
protein_group_000273,scPDB:1ppj_2:accepted,1ppj_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ppj_2/1ppj_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ppj_2/1ppj_2_pocket_clean_single_chain.pdb,34
protein_group_000273,scPDB:1ppj_3:accepted_dominant_chain,1ppj_3,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ppj_3/1ppj_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1ppj_3/1ppj_3_pocket_clean_single_chain.pdb,41
protein_group_000273,scPDB:1pp9_1:accepted_dominant_chain,1pp9_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1pp9_1/1pp9_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1pp9_1/1pp9_1_pocket_clean_single_chain.pdb,40
protein_group_000273,scPDB:1sqb_1:accepted,1sqb_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1sqb_1/1sqb_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1sqb_1/1sqb_1_pocket_clean_single_chain.pdb,37
protein_group_000273,scPDB:1sqp_1:accepted,1sqp_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1sqp_1/1sqp_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1sqp_1/1sqp_1_pocket_clean_single_chain.pdb,36
protein_group_000273,scPDB:1sqq_1:accepted,1sqq_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1sqq_1/1sqq_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1sqq_1/1sqq_1_pocket_clean_single_chain.pdb,31
protein_group_000273,scPDB:1sqv_1:accepted,1sqv_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1sqv_1/1sqv_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1sqv_1/1sqv_1_pocket_clean_single_chain.pdb,30
protein_group_000273,scPDB:1sqx_1:accepted,1sqx_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1sqx_1/1sqx_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1sqx_1/1sqx_1_pocket_clean_single_chain.pdb,40
protein_group_000273,scPDB:2fyu_1:accepted_dominant_chain,2fyu_1,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2fyu_1/2fyu_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2fyu_1/2fyu_1_pocket_clean_single_chain.pdb,25
