protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000424,PDBbind2020:3qlm:accepted,3qlm,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3qlm/3qlm_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3qlm/3qlm_pocket_clean_single_chain.pdb,67
protein_group_000424,scPDB:2azy_1:accepted,2azy_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2azy_1/2azy_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2azy_1/2azy_1_pocket_clean_single_chain.pdb,27
protein_group_000424,scPDB:2b00_1:accepted,2b00_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2b00_1/2b00_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2b00_1/2b00_1_pocket_clean_single_chain.pdb,27
protein_group_000424,scPDB:2azz_1:accepted,2azz_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2azz_1/2azz_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2azz_1/2azz_1_pocket_clean_single_chain.pdb,28
protein_group_000424,scPDB:2b01_1:accepted,2b01_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2b01_1/2b01_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2b01_1/2b01_1_pocket_clean_single_chain.pdb,26
protein_group_000424,scPDB:2b03_1:accepted,2b03_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2b03_1/2b03_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2b03_1/2b03_1_pocket_clean_single_chain.pdb,28
protein_group_000424,scPDB:3hsw_1:accepted,3hsw_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3hsw_1/3hsw_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3hsw_1/3hsw_1_pocket_clean_single_chain.pdb,18
protein_group_000424,scPDB:3o4m_1:accepted,3o4m_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3o4m_1/3o4m_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3o4m_1/3o4m_1_pocket_clean_single_chain.pdb,18
protein_group_000424,scPDB:4dbk_1:accepted,4dbk_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4dbk_1/4dbk_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4dbk_1/4dbk_1_pocket_clean_single_chain.pdb,23
protein_group_000424,scPDB:4o1y_1:accepted,4o1y_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4o1y_1/4o1y_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4o1y_1/4o1y_1_pocket_clean_single_chain.pdb,20
protein_group_000424,PDBbind2020:1hn4:accepted_pseudo_chainA,1hn4,PDBbind2020,accepted_pseudo_chainA,accepted_pseudo_chainA,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_pseudo_chainA_from_rejected_debug/1hn4/1hn4_protein_pseudo_chainA.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_pseudo_chainA_from_rejected_debug/1hn4/1hn4_pocket_pseudo_chainA.pdb,123
