protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000256,scPDB:1rkh_1:accepted,1rkh_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1rkh_1/1rkh_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1rkh_1/1rkh_1_pocket_clean_single_chain.pdb,45
protein_group_000256,scPDB:1rkg_1:accepted,1rkg_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1rkg_1/1rkg_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1rkg_1/1rkg_1_pocket_clean_single_chain.pdb,34
protein_group_000256,scPDB:2zlc_1:accepted,2zlc_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2zlc_1/2zlc_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2zlc_1/2zlc_1_pocket_clean_single_chain.pdb,42
protein_group_000256,scPDB:3vrt_1:accepted,3vrt_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3vrt_1/3vrt_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3vrt_1/3vrt_1_pocket_clean_single_chain.pdb,35
protein_group_000256,scPDB:3vtc_1:accepted,3vtc_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3vtc_1/3vtc_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3vtc_1/3vtc_1_pocket_clean_single_chain.pdb,49
protein_group_000256,scPDB:3vtb_1:accepted,3vtb_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3vtb_1/3vtb_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3vtb_1/3vtb_1_pocket_clean_single_chain.pdb,49
protein_group_000256,scPDB:3vt6_1:accepted,3vt6_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3vt6_1/3vt6_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3vt6_1/3vt6_1_pocket_clean_single_chain.pdb,49
protein_group_000256,scPDB:3vtd_1:accepted,3vtd_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3vtd_1/3vtd_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3vtd_1/3vtd_1_pocket_clean_single_chain.pdb,46
protein_group_000256,scPDB:3w0g_1:accepted,3w0g_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w0g_1/3w0g_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w0g_1/3w0g_1_pocket_clean_single_chain.pdb,41
protein_group_000256,scPDB:3w0h_1:accepted,3w0h_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w0h_1/3w0h_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w0h_1/3w0h_1_pocket_clean_single_chain.pdb,43
protein_group_000256,scPDB:3w0j_1:accepted,3w0j_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w0j_1/3w0j_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w0j_1/3w0j_1_pocket_clean_single_chain.pdb,41
protein_group_000256,scPDB:3w0i_1:accepted,3w0i_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w0i_1/3w0i_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w0i_1/3w0i_1_pocket_clean_single_chain.pdb,39
protein_group_000256,scPDB:3w5t_1:accepted,3w5t_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w5t_1/3w5t_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w5t_1/3w5t_1_pocket_clean_single_chain.pdb,42
protein_group_000256,scPDB:3w5p_1:accepted,3w5p_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w5p_1/3w5p_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w5p_1/3w5p_1_pocket_clean_single_chain.pdb,37
protein_group_000256,scPDB:3w5q_1:accepted,3w5q_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w5q_1/3w5q_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w5q_1/3w5q_1_pocket_clean_single_chain.pdb,39
protein_group_000256,scPDB:3w5r_1:accepted,3w5r_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w5r_1/3w5r_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3w5r_1/3w5r_1_pocket_clean_single_chain.pdb,41
