protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000033,PDBbind2020:1ftl:accepted,1ftl,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ftl/1ftl_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ftl/1ftl_pocket_clean_single_chain.pdb,78
protein_group_000033,PDBbind2020:1ftm:accepted,1ftm,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ftm/1ftm_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ftm/1ftm_pocket_clean_single_chain.pdb,84
protein_group_000033,PDBbind2020:1ftj:accepted,1ftj,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ftj/1ftj_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1ftj/1ftj_pocket_clean_single_chain.pdb,81
protein_group_000033,PDBbind2020:1fw0:accepted,1fw0,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1fw0/1fw0_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1fw0/1fw0_pocket_clean_single_chain.pdb,80
protein_group_000033,PDBbind2020:1m5c:accepted,1m5c,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1m5c/1m5c_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1m5c/1m5c_pocket_clean_single_chain.pdb,87
protein_group_000033,PDBbind2020:1m5e:accepted,1m5e,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1m5e/1m5e_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1m5e/1m5e_pocket_clean_single_chain.pdb,84
protein_group_000033,PDBbind2020:1m5b:accepted,1m5b,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1m5b/1m5b_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1m5b/1m5b_pocket_clean_single_chain.pdb,89
protein_group_000033,PDBbind2020:1mm6:accepted,1mm6,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1mm6/1mm6_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1mm6/1mm6_pocket_clean_single_chain.pdb,84
protein_group_000033,PDBbind2020:1mm7:accepted,1mm7,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1mm7/1mm7_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1mm7/1mm7_pocket_clean_single_chain.pdb,85
protein_group_000033,PDBbind2020:1mqi:accepted,1mqi,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1mqi/1mqi_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1mqi/1mqi_pocket_clean_single_chain.pdb,86
protein_group_000033,PDBbind2020:1mqg:accepted,1mqg,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1mqg/1mqg_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1mqg/1mqg_pocket_clean_single_chain.pdb,83
protein_group_000033,PDBbind2020:1mqj:accepted,1mqj,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1mqj/1mqj_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1mqj/1mqj_pocket_clean_single_chain.pdb,84
