protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000384,PDBbind2020:4jln:accepted,4jln,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4jln/4jln_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4jln/4jln_pocket_clean_single_chain.pdb,94
protein_group_000384,PDBbind2020:4jlj:accepted,4jlj,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4jlj/4jlj_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4jlj/4jlj_pocket_clean_single_chain.pdb,93
protein_group_000384,PDBbind2020:4jlm:accepted,4jlm,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4jlm/4jlm_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4jlm/4jlm_pocket_clean_single_chain.pdb,92
protein_group_000384,PDBbind2020:4kcg:accepted,4kcg,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kcg/4kcg_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kcg/4kcg_pocket_clean_single_chain.pdb,97
protein_group_000384,PDBbind2020:4q18:accepted,4q18,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q18/4q18_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q18/4q18_pocket_clean_single_chain.pdb,93
protein_group_000384,PDBbind2020:4q19:accepted,4q19,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q19/4q19_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q19/4q19_pocket_clean_single_chain.pdb,94
protein_group_000384,PDBbind2020:4q1a:accepted,4q1a,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q1a/4q1a_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q1a/4q1a_pocket_clean_single_chain.pdb,97
protein_group_000384,PDBbind2020:4q1f:accepted,4q1f,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q1f/4q1f_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q1f/4q1f_pocket_clean_single_chain.pdb,100
protein_group_000384,PDBbind2020:4q1b:accepted,4q1b,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q1b/4q1b_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q1b/4q1b_pocket_clean_single_chain.pdb,100
protein_group_000384,PDBbind2020:4q1c:accepted,4q1c,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q1c/4q1c_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q1c/4q1c_pocket_clean_single_chain.pdb,97
protein_group_000384,PDBbind2020:4q1e:accepted,4q1e,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q1e/4q1e_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q1e/4q1e_pocket_clean_single_chain.pdb,94
protein_group_000384,PDBbind2020:4q1d:accepted,4q1d,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q1d/4q1d_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4q1d/4q1d_pocket_clean_single_chain.pdb,97
