protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000120,PDBbind2020:2ydw:accepted_dominant_chain,2ydw,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2ydw/2ydw_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2ydw/2ydw_pocket_clean_single_chain.pdb,53
protein_group_000120,PDBbind2020:2yek:accepted,2yek,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2yek/2yek_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2yek/2yek_pocket_clean_single_chain.pdb,54
protein_group_000120,PDBbind2020:4a9i:accepted,4a9i,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4a9i/4a9i_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4a9i/4a9i_pocket_clean_single_chain.pdb,51
protein_group_000120,PDBbind2020:4a9m:accepted,4a9m,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4a9m/4a9m_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4a9m/4a9m_pocket_clean_single_chain.pdb,53
protein_group_000120,PDBbind2020:4a9n:accepted,4a9n,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4a9n/4a9n_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4a9n/4a9n_pocket_clean_single_chain.pdb,53
protein_group_000120,PDBbind2020:4akn:accepted,4akn,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4akn/4akn_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4akn/4akn_pocket_clean_single_chain.pdb,54
protein_group_000120,PDBbind2020:4alg:accepted,4alg,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4alg/4alg_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4alg/4alg_pocket_clean_single_chain.pdb,54
protein_group_000120,PDBbind2020:4uyf:accepted,4uyf,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4uyf/4uyf_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4uyf/4uyf_pocket_clean_single_chain.pdb,50
protein_group_000120,PDBbind2020:4uyh:accepted,4uyh,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4uyh/4uyh_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4uyh/4uyh_pocket_clean_single_chain.pdb,52
protein_group_000120,PDBbind2020:6k05:accepted,6k05,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6k05/6k05_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6k05/6k05_pocket_clean_single_chain.pdb,52
protein_group_000120,PDBbind2020:6mo7:accepted,6mo7,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6mo7/6mo7_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6mo7/6mo7_pocket_clean_single_chain.pdb,61
protein_group_000120,PDBbind2020:6mo9:accepted,6mo9,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6mo9/6mo9_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6mo9/6mo9_pocket_clean_single_chain.pdb,54
protein_group_000120,PDBbind2020:6mo8:accepted,6mo8,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6mo8/6mo8_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6mo8/6mo8_pocket_clean_single_chain.pdb,51
protein_group_000120,scPDB:2ydw_2:accepted_dominant_chain,2ydw_2,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2ydw_2/2ydw_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2ydw_2/2ydw_2_pocket_clean_single_chain.pdb,23
protein_group_000120,scPDB:2yek_3:accepted_dominant_chain,2yek_3,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2yek_3/2yek_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2yek_3/2yek_3_pocket_clean_single_chain.pdb,23
protein_group_000120,scPDB:3aqa_1:accepted,3aqa_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3aqa_1/3aqa_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3aqa_1/3aqa_1_pocket_clean_single_chain.pdb,21
protein_group_000120,scPDB:4a9h_3:accepted_dominant_chain,4a9h_3,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a9h_3/4a9h_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a9h_3/4a9h_3_pocket_clean_single_chain.pdb,16
protein_group_000120,scPDB:4a9n_2:accepted,4a9n_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a9n_2/4a9n_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a9n_2/4a9n_2_pocket_clean_single_chain.pdb,20
protein_group_000120,scPDB:4a9i_3:accepted_dominant_chain,4a9i_3,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a9i_3/4a9i_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a9i_3/4a9i_3_pocket_clean_single_chain.pdb,16
protein_group_000120,scPDB:4a9e_3:accepted_dominant_chain,4a9e_3,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a9e_3/4a9e_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a9e_3/4a9e_3_pocket_clean_single_chain.pdb,17
protein_group_000120,scPDB:4a9m_3:accepted_dominant_chain,4a9m_3,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a9m_3/4a9m_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a9m_3/4a9m_3_pocket_clean_single_chain.pdb,22
protein_group_000120,scPDB:4a9o_2:accepted,4a9o_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a9o_2/4a9o_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4a9o_2/4a9o_2_pocket_clean_single_chain.pdb,16
protein_group_000120,scPDB:4alg_1:accepted,4alg_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4alg_1/4alg_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4alg_1/4alg_1_pocket_clean_single_chain.pdb,20
protein_group_000120,scPDB:4akn_2:accepted,4akn_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4akn_2/4akn_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4akn_2/4akn_2_pocket_clean_single_chain.pdb,20
protein_group_000120,scPDB:4alh_3:accepted_dominant_chain,4alh_3,scPDB,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4alh_3/4alh_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4alh_3/4alh_3_pocket_clean_single_chain.pdb,16
protein_group_000120,scPDB:4uyf_3:accepted_pseudo_chainA,4uyf_3,scPDB,accepted_pseudo_chainA,accepted_pseudo_chainA,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_pseudo_chainA_from_rejected_debug/4uyf_3/4uyf_3_protein_pseudo_chainA.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_pseudo_chainA_from_rejected_debug/4uyf_3/4uyf_3_pocket_pseudo_chainA.pdb,33
