protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000262,PDBbind2020:4klv:accepted,4klv,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4klv/4klv_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4klv/4klv_pocket_clean_single_chain.pdb,59
protein_group_000262,PDBbind2020:4kot:accepted,4kot,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kot/4kot_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kot/4kot_pocket_clean_single_chain.pdb,74
protein_group_000262,PDBbind2020:4kov:accepted,4kov,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kov/4kov_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kov/4kov_pocket_clean_single_chain.pdb,74
protein_group_000262,PDBbind2020:4kow:accepted,4kow,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kow/4kow_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kow/4kow_pocket_clean_single_chain.pdb,75
protein_group_000262,PDBbind2020:4kox:accepted,4kox,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kox/4kox_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4kox/4kox_pocket_clean_single_chain.pdb,75
protein_group_000262,scPDB:3pgp_1:accepted,3pgp_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3pgp_1/3pgp_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3pgp_1/3pgp_1_pocket_clean_single_chain.pdb,42
protein_group_000262,scPDB:4klv_1:accepted,4klv_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4klv_1/4klv_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4klv_1/4klv_1_pocket_clean_single_chain.pdb,20
protein_group_000262,scPDB:4kov_1:accepted,4kov_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kov_1/4kov_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kov_1/4kov_1_pocket_clean_single_chain.pdb,27
protein_group_000262,scPDB:4kot_1:accepted,4kot_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kot_1/4kot_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kot_1/4kot_1_pocket_clean_single_chain.pdb,26
protein_group_000262,scPDB:4koy_1:accepted,4koy_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4koy_1/4koy_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4koy_1/4koy_1_pocket_clean_single_chain.pdb,22
protein_group_000262,scPDB:4kos_1:accepted,4kos_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kos_1/4kos_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kos_1/4kos_1_pocket_clean_single_chain.pdb,26
protein_group_000262,scPDB:4kow_1:accepted,4kow_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kow_1/4kow_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kow_1/4kow_1_pocket_clean_single_chain.pdb,27
protein_group_000262,scPDB:4kou_1:accepted,4kou_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kou_1/4kou_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kou_1/4kou_1_pocket_clean_single_chain.pdb,22
protein_group_000262,scPDB:4kox_1:accepted,4kox_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kox_1/4kox_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kox_1/4kox_1_pocket_clean_single_chain.pdb,26
protein_group_000262,scPDB:4kub_1:accepted,4kub_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kub_1/4kub_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4kub_1/4kub_1_pocket_clean_single_chain.pdb,35
protein_group_000262,scPDB:4oad_1:accepted,4oad_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4oad_1/4oad_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4oad_1/4oad_1_pocket_clean_single_chain.pdb,27
