protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000317,PDBbind2020:1std:accepted,1std,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1std/1std_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/1std/1std_pocket_clean_single_chain.pdb,92
protein_group_000317,PDBbind2020:2std:accepted,2std,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2std/2std_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2std/2std_pocket_clean_single_chain.pdb,90
protein_group_000317,PDBbind2020:3std:accepted_dominant_chain,3std,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3std/3std_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3std/3std_pocket_clean_single_chain.pdb,89
protein_group_000317,PDBbind2020:4std:accepted_dominant_chain,4std,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4std/4std_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4std/4std_pocket_clean_single_chain.pdb,95
protein_group_000317,PDBbind2020:5std:accepted_dominant_chain,5std,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5std/5std_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5std/5std_pocket_clean_single_chain.pdb,92
protein_group_000317,PDBbind2020:6std:accepted_dominant_chain,6std,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6std/6std_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6std/6std_pocket_clean_single_chain.pdb,90
protein_group_000317,PDBbind2020:7std:accepted_dominant_chain,7std,PDBbind2020,accepted_dominant_chain,accepted_dominant_chain,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/7std/7std_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/7std/7std_pocket_clean_single_chain.pdb,90
protein_group_000317,scPDB:1std_1:accepted,1std_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1std_1/1std_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1std_1/1std_1_pocket_clean_single_chain.pdb,31
protein_group_000317,scPDB:2std_1:accepted,2std_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2std_1/2std_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2std_1/2std_1_pocket_clean_single_chain.pdb,32
protein_group_000317,scPDB:3std_1:accepted,3std_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3std_1/3std_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3std_1/3std_1_pocket_clean_single_chain.pdb,35
protein_group_000317,scPDB:4std_3:accepted,4std_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4std_3/4std_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4std_3/4std_3_pocket_clean_single_chain.pdb,34
protein_group_000317,scPDB:5std_1:accepted,5std_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5std_1/5std_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/5std_1/5std_1_pocket_clean_single_chain.pdb,35
protein_group_000317,scPDB:6std_3:accepted,6std_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/6std_3/6std_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/6std_3/6std_3_pocket_clean_single_chain.pdb,31
protein_group_000317,scPDB:7std_3:accepted,7std_3,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/7std_3/7std_3_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/7std_3/7std_3_pocket_clean_single_chain.pdb,32
