protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000371,PDBbind2020:2xb7:accepted,2xb7,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xb7/2xb7_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xb7/2xb7_pocket_clean_single_chain.pdb,73
protein_group_000371,PDBbind2020:2xp2:accepted,2xp2,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xp2/2xp2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/2xp2/2xp2_pocket_clean_single_chain.pdb,79
protein_group_000371,PDBbind2020:3aox:accepted,3aox,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3aox/3aox_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/3aox/3aox_pocket_clean_single_chain.pdb,69
protein_group_000371,PDBbind2020:4cli:accepted,4cli,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4cli/4cli_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4cli/4cli_pocket_clean_single_chain.pdb,74
protein_group_000371,PDBbind2020:4cmo:accepted,4cmo,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4cmo/4cmo_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4cmo/4cmo_pocket_clean_single_chain.pdb,75
protein_group_000371,PDBbind2020:4cmu:accepted,4cmu,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4cmu/4cmu_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4cmu/4cmu_pocket_clean_single_chain.pdb,76
protein_group_000371,PDBbind2020:4cnh:accepted,4cnh,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4cnh/4cnh_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/4cnh/4cnh_pocket_clean_single_chain.pdb,73
protein_group_000371,PDBbind2020:5ftq:accepted,5ftq,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ftq/5ftq_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5ftq/5ftq_pocket_clean_single_chain.pdb,77
protein_group_000371,PDBbind2020:5fto:accepted,5fto,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5fto/5fto_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5fto/5fto_pocket_clean_single_chain.pdb,77
protein_group_000371,PDBbind2020:5kz0:accepted,5kz0,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5kz0/5kz0_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5kz0/5kz0_pocket_clean_single_chain.pdb,77
protein_group_000371,PDBbind2020:6ebw:accepted,6ebw,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6ebw/6ebw_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6ebw/6ebw_pocket_clean_single_chain.pdb,74
protein_group_000371,PDBbind2020:6mx8:accepted,6mx8,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6mx8/6mx8_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6mx8/6mx8_pocket_clean_single_chain.pdb,77
